股票代码,股票简称,最新价,最新涨跌幅,竞价涨幅[20260416],p_open,p_close,chg_pct,涨跌幅:前复权排名[20260416],p_high,p_low,竞价匹配价[20260416],竞价异动类型[20260416],竞价异动说明[20260416],集合竞价评级[20260416],竞价量[20260416],竞价金额[20260416],竞价未匹配量[20260416],竞价未匹配金额[20260416],开盘价:前复权[20260416],最高价:前复权[20260416],最低价:前复权[20260416],收盘价:前复权[20260416],振幅[20260416],成交量[20260416],market_code,code,date
001225.SZ,和泰机电,50.54,1.0395841663334586,0.061,49.11,50.13,2.1393643,1389/5521,50.49,49.01,49.11,,,,1800,88398.0,600,29466.0,49.11,50.49,49.01,50.13,3.015484,979400,33,001225,20260416
688031.SH,星环科技,132.0,0.8942903003898092,0.308,137,139.5,2.13794113,1390/5521,142.88,136.59,137.0,竞价砸盘,单笔放量10%以上砸盘,偏空,36691,5026667.0,-4682,-641434.0,137,142.88,136.59,139.5,4.605359,6323974,17,688031,20260416
002486.SZ,嘉麟杰,2.91,-1.6891891891891833,1.068,2.84,2.87,2.13523132,1391/5521,2.88,2.79,2.84,,,,129600,368064.0,-102500,-291100.0,2.84,2.88,2.79,2.87,3.202846,1.98349E7,33,002486,20260416
300338.SZ,*ST开元,3.68,0.5464480874316945,2.667,3.85,3.83,2.13333333,1393/5521,3.96,3.77,3.85,竞价抢筹,单笔放量10%以上抢筹,看多,312400,1202740.0,46200,177870.0,3.85,3.96,3.77,3.83,5.066666,1.53272E7,33,300338,20260416
603178.SH,圣龙股份,19.46,10.005652911249289,0.129,15.53,15.84,2.12765957,1396/5521,16.15,15.53,15.53,,,,2500,38825.0,7500,116475.0,15.53,16.15,15.53,15.84,3.997421,3112028,17,603178,20260416
300693.SZ,盛弘股份,46.47,-1.169715014887291,0.301,50.05,50.96,2.1242485,1399/5521,52.68,49.15,50.05,,,,41500,2077075.0,-700,-35035.0,50.05,52.68,49.15,50.96,7.074148,2.3244055E7,33,300693,20260416
688529.SH,豪森智能,19.73,0.6632653061224438,1.174,18.1,18.27,2.12409167,1400/5521,18.3,17.93,18.1,,,,3328,60236.8,-571,-10335.1,18.1,18.3,17.93,18.27,2.068194,1155170,17,688529,20260416
002672.SZ,东江环保,4.42,-0.896860986547086,1.415,4.3,4.33,2.12264151,1402/5521,4.34,4.21,4.3,,,,342900,1474470.0,-14600,-62780.0,4.3,4.34,4.21,4.33,3.066037,8298550,33,002672,20260416
000822.SZ,山东海化,5.95,-2.4590163934426146,0.353,5.68,5.78,2.12014134,1403/5521,5.9,5.65,5.68,,,,177500,1008200.0,-17300,-98264.0,5.68,5.9,5.65,5.78,4.416961,3.8773402E7,33,000822,20260416
603099.SH,长白山,34.95,-0.370581527936133,0.028,35.86,36.61,2.11994421,1404/5521,36.9,35.3,35.86,,,,30700,1100902.0,10700,383702.0,35.86,36.9,35.3,36.61,4.46304,9827740,17,603099,20260416
300358.SZ,楚天科技,9.79,1.4507772020725263,0.096,10.4,10.61,2.1174206,1407/5521,10.8,10.4,10.4,,,,80400,836160.0,-3900,-40560.0,10.4,10.8,10.4,10.61,3.849855,1.7754491E7,33,300358,20260416
002380.SZ,科远智慧,34.74,-2.058077248378903,1.603,33.59,33.76,2.11736237,1408/5521,33.97,33.13,33.59,,,,153700,5162783.0,71700,2408403.0,33.59,33.97,33.13,33.76,2.540834,8246723,33,002380,20260416
688400.SH,凌云光,59.32,20.008092251669026,0.656,47.54,48.23,2.11729833,1409/5521,48.32,46.71,47.54,,,,26786,1273406.44,-84,-3993.36,47.54,48.32,46.71,48.23,3.40885,1.1270536E7,17,688400,20260416
301135.SZ,瑞德智能,26.9,0.9002250562640601,0.215,27.93,28.46,2.11697165,1410/5521,28.53,27.79,27.93,,,,600,16758.0,100,2793.0,27.93,28.53,27.79,28.46,2.655184,1099900,33,301135,20260416
300681.SZ,英搏尔,30.66,-2.2944550669216026,0.074,26.97,27.52,2.11502783,1413/5521,27.9,26.78,26.97,竞价抢筹,单笔放量10%以上抢筹,看多,264096,7122669.1,23704,639296.88,26.97,27.9,26.78,27.52,4.155844,2.6409654E7,33,300681,20260416
301616.SZ,浙江华业,45.09,-1.4426229508196646,0.099,50.65,51.67,2.11462451,1414/5521,51.91,50.52,50.65,,,,200,10130.0,-100,-5065.0,50.65,51.91,50.52,51.67,2.747035,941114,33,301616,20260416
601608.SH,中信重工,6.05,1.851851851851842,0.488,6.18,6.28,2.11382114,1415/5521,6.32,6.13,6.18,,,,35000,216300.0,-31900,-197142.0,6.18,6.32,6.13,6.28,3.08943,4.03078E7,17,601608,20260416
002085.SZ,万丰奥威,13.63,-0.5109489051094782,0.914,14.35,14.52,2.10970464,1419/5521,14.78,14.21,14.35,,,,68200,978670.0,-5000,-71750.0,14.35,14.78,14.21,14.52,4.008438,3.9949242E7,33,002085,20260416
002679.SZ,福建金森,10.9,0.36832412523021113,0.192,10.45,10.65,2.1093001,1420/5521,10.7,10.38,10.45,,,,7300,76285.0,2400,25080.0,10.45,10.7,10.38,10.65,3.068072,3834300,33,002679,20260416
300717.SZ,华信新材,22.08,1.8920166128287796,0.049,20.4,20.82,2.1088769,1421/5521,20.99,19.94,20.4,,,,8800,179520.0,-1900,-38760.0,20.4,20.99,19.94,20.82,5.149583,3103573,33,300717,20260416
301033.SZ,迈普医学,55.06,-1.1844938980617312,0.479,58.78,59.73,2.1025641,1424/5521,59.78,58.02,58.78,,,,5500,323290.0,0,0.0,58.78,59.78,58.02,59.73,3.008547,754900,33,301033,20260416
002103.SZ,广博股份,7.99,-1.2360939431396742,0.618,8.14,8.26,2.1013597,1425/5521,8.27,8.06,8.14,,,,11400,92796.0,-44500,-362230.0,8.14,8.27,8.06,8.26,2.595797,7846060,33,002103,20260416
300554.SZ,三超新材,25.35,2.590044516390128,0.58,22.53,22.87,2.09821429,1428/5521,22.95,22.13,22.53,,,,2200,49566.0,700,15771.0,22.53,22.95,22.13,22.87,3.660714,2110800,33,300554,20260416
688777.SH,中控技术,79.29,2.3625096824167477,0.606,66.4,67.38,2.09090909,1430/5521,68.21,66.26,66.4,,,,17216,1143142.4,521,34594.4,66.4,68.21,66.26,67.38,2.954545,1.193956E7,17,688777,20260416
301023.SZ,奕帆传动,41.51,1.990171990171978,0.97,40.58,41.03,2.09007216,1433/5521,41.16,40.18,40.58,,,,1700,68986.0,-800,-32464.0,40.58,41.16,40.18,41.03,2.438417,1413960,33,301023,20260416
300466.SZ,赛摩智能,9.12,1.5590200445434164,0.812,8.69,8.8,2.08816705,1434/5521,8.83,8.64,8.69,,,,102600,891594.0,6700,58223.0,8.69,8.83,8.64,8.8,2.204176,5359600,33,300466,20260416
920130.BJ,立方控股,18.9,1.17773019271948,0.662,19.77,20.05,2.08757637,1435/5521,20.15,19.65,19.77,,,,1038,20521.26,-1162,-22972.74,19.77,20.15,19.65,20.05,2.545824,880765,151,920130,20260416
603719.SH,良品铺子,11.09,-0.7162041181736801,0.099,10.07,10.27,2.08747515,1436/5521,10.29,10.01,10.07,,,,2400,24168.0,-6800,-68476.0,10.07,10.29,10.01,10.27,2.7833,3378481,17,603719,20260416
688435.SH,英方软件,41.03,2.575000000000003,1.611,42.88,43.08,2.08530806,1437/5521,43.19,42.13,42.88,,,,9900,424512.0,-2897,-124223.36,42.88,43.19,42.13,43.08,2.511848,2216657,17,688435,20260416
603867.SH,新化股份,34.28,0.029180040852051385,1.709,32.73,32.85,2.08203853,1438/5521,33.28,32,32.73,,,,20200,661146.0,-1000,-32730.0,32.73,33.28,32,32.85,3.977625,4209100,17,603867,20260416
300514.SZ,友讯达,12.47,1.2997562956945583,0.154,12.99,13.24,2.08172706,1439/5521,13.28,12.88,12.99,,,,10100,131199.0,5900,76641.0,12.99,13.28,12.88,13.24,3.08404,2869900,33,300514,20260416
688657.SH,浩辰软件,52.4,0.019087612139717523,0.395,48.29,49.1,2.07900208,1441/5521,49.23,48.04,48.29,,,,200,9658.0,0,0.0,48.29,49.23,48.04,49.1,2.474012,907281,17,688657,20260416
600051.SH,宁波联合,7.77,0.5174644243208169,0.277,7.24,7.37,2.07756233,1442/5521,7.39,7.16,7.24,,,,15400,111496.0,300,2172.0,7.24,7.39,7.16,7.37,3.185595,1.03016E7,17,600051,20260416
000831.SZ,中国稀土,54.44,0.7588376827688258,0.691,50.99,51.69,2.07345972,1443/5521,51.98,50.33,50.99,竞价抢筹,单笔放量10%以上抢筹,看多,203314,10366980.9,2286,116563.14,50.99,51.98,50.33,51.69,3.258293,2.5010659E7,33,000831,20260416
603400.SH,华之杰,67.69,2.966230605415277,0.073,68.65,70.02,2.06997085,1445/5521,70.15,68.2,68.65,,,,300,20595.0,2000,137300.0,68.65,70.15,68.2,70.02,2.842565,1055469,17,603400,20260416
002301.SZ,齐心集团,6.9,0.7299270072992805,0.443,6.8,6.91,2.06794682,1447/5521,6.92,6.76,6.8,,,,48300,328440.0,5400,36720.0,6.8,6.92,6.76,6.91,2.363367,8099400,33,002301,20260416
300380.SZ,安硕信息,37.49,5.694953481815628,0.813,34.71,35.14,2.0621551,1451/5521,35.28,34.34,34.71,,,,200,6942.0,-100,-3471.0,34.71,35.28,34.34,35.14,2.730177,2482200,33,300380,20260416
301001.SZ,凯淳股份,30.39,2.014098690835856,1.774,28.68,28.76,2.0581973,1454/5521,29.04,28.01,28.68,,,,14000,401520.0,-1100,-31548.0,28.68,29.04,28.01,28.76,3.655074,1233600,33,301001,20260416
603166.SH,福达股份,13.66,1.9402985074626848,0.441,13.67,13.89,2.0573108,1455/5521,13.95,13.61,13.67,,,,2900,39643.0,-900,-12303.0,13.67,13.95,13.61,13.89,2.498163,6149855,17,603166,20260416
000428.SZ,华天酒店,3.86,-0.7712082262210861,0.257,3.9,3.97,2.05655527,1456/5521,3.99,3.89,3.9,,,,32500,126750.0,7200,28080.0,3.9,3.99,3.89,3.97,2.570694,1.928158E7,33,000428,20260416
000880.SZ,潍柴重机,30.9,8.155407770388514,0.289,27.8,28.29,2.05627706,1457/5521,28.45,27.71,27.8,,,,20102,558835.6,6898,191764.4,27.8,28.45,27.71,28.29,2.669552,1.5577777E7,33,000880,20260416
300166.SZ,东方国信,15.44,-0.1293661060802157,1.872,16.87,16.9,2.0531401,1458/5521,17.74,16.66,16.87,,,,1524376,25716223.0,69224,1167808.88,16.87,17.74,16.66,16.9,6.521739,2.04831322E8,33,300166,20260416
600313.SH,农发种业,7.12,-0.8356545961002732,0.137,7.32,7.46,2.05198358,1460/5521,7.47,7.19,7.32,,,,185300,1356396.0,34300,251076.0,7.32,7.47,7.19,7.46,3.830369,5.6164068E7,17,600313,20260416
301598.SZ,博科测试,63.75,-0.7009345794392567,0.761,60.9,61.68,2.05162144,1461/5521,61.99,60.6,60.9,,,,1600,97440.0,-600,-36540.0,60.9,61.99,60.6,61.68,2.299801,615000,33,301598,20260416
002666.SZ,德联集团,5.19,1.5655577299412928,0.931,5.42,5.48,2.04841713,1462/5521,5.52,5.33,5.42,,,,51600,279672.0,8700,47154.0,5.42,5.52,5.33,5.48,3.538175,1.031701E7,33,002666,20260416
002196.SZ,方正电机,13.97,1.4524328249818523,2.257,14.5,14.47,2.04513399,1463/5521,14.79,14.27,14.5,竞价抢筹,单笔放量10%以上抢筹,看多,338300,4905350.0,7800,113100.0,14.5,14.79,14.27,14.47,3.667136,3.25916E7,33,002196,20260416
002813.SZ,路畅科技,26.46,1.4959723820483335,0.167,24.01,24.46,2.04422194,1464/5521,24.6,23.95,24.01,,,,7400,177674.0,400,9604.0,24.01,24.6,23.95,24.46,2.711722,1770200,33,002813,20260416
002381.SZ,双箭股份,6.72,-0.1485884101040219,0.157,6.37,6.49,2.04402516,1465/5521,6.5,6.3,6.37,,,,34100,217217.0,8300,52871.0,6.37,6.5,6.3,6.49,3.144654,5926000,33,002381,20260416
600119.SH,*ST长投,6.15,3.885135135135142,0.17,5.89,6.0,2.04081633,1466/5521,6.08,5.85,5.89,,,,12600,74214.0,-200,-1178.0,5.89,6.08,5.85,6.0,3.911564,3935000,22,600119,20260416
688758.SH,赛分科技,19.47,-2.30807827395886,0.875,20.76,21.0,2.04081633,1466/5521,21.19,20.4,20.76,,,,13600,282336.0,-1045,-21694.2,20.76,21.19,20.4,21.0,3.838678,6605754,17,688758,20260416
688711.SH,宏微科技,27.03,-2.5945945945945903,0.729,27.65,28.01,2.04007286,1469/5521,28.09,27.5,27.65,,,,6036,166895.4,-1691,-46756.15,27.65,28.09,27.5,28.01,2.149362,3483934,17,688711,20260416
300685.SZ,艾德生物,20.21,-1.4627011214041965,0.564,23.18,23.52,2.03904555,1470/5521,23.7,23.04,23.18,,,,96500,2236870.0,-2100,-48678.0,23.18,23.7,23.04,23.52,2.86334,1.5494565E7,33,300685,20260416
002999.SZ,天禾股份,7.27,-0.8185538881309754,0.146,6.88,7.01,2.03784571,1471/5521,7.04,6.83,6.88,,,,29200,200896.0,-4100,-28208.0,6.88,7.04,6.83,7.01,3.056768,7485900,33,002999,20260416
600352.SH,浙江龙盛,13.12,-1.204819277108435,0.078,12.77,13.02,2.03761755,1472/5521,13.14,12.77,12.77,,,,84900,1084173.0,12900,164733.0,12.77,13.14,12.77,13.02,2.899686,4.3678965E7,17,600352,20260416
300365.SZ,恒华科技,5.95,0.6768189509306266,0.34,5.91,6.01,2.03735144,1473/5521,6.04,5.87,5.91,,,,45100,266541.0,13700,80967.0,5.91,6.04,5.87,6.01,2.886247,1.87804E7,33,300365,20260416
920790.BJ,联迪信息,24.32,1.2911286963765043,1.018,26.8,27.07,2.03543159,1475/5521,27.23,26.55,26.8,,,,754,20207.2,-2055,-55074.0,26.8,27.23,26.55,27.07,2.563136,913466,151,920790,20260416
300655.SZ,晶瑞电材,14.42,-2.6333558406482145,0.136,14.78,15.06,2.03252033,1477/5521,15.11,14.74,14.78,,,,87200,1288816.0,14900,220222.0,14.78,15.11,14.74,15.06,2.506775,2.5724721E7,33,300655,20260416
688232.SH,新点软件,22.12,0.1811594202898673,0.678,22.29,22.59,2.03252033,1477/5521,22.64,22.15,22.29,,,,3221,71796.09,-118,-2630.22,22.29,22.64,22.15,22.59,2.213188,2022988,17,688232,20260416
601107.SH,四川成渝,6.13,-0.48701298701299106,0.338,5.93,6.03,2.03045685,1480/5521,6.06,5.89,5.93,,,,35900,212887.0,-12900,-76497.0,5.93,6.06,5.89,6.03,2.87648,1.6700182E7,17,601107,20260416
301287.SZ,康力源,44.48,2.041752695572364,0.825,42.79,43.3,2.0263902,1482/5521,43.43,42.37,42.79,,,,7900,338041.0,-500,-21395.0,42.79,43.43,42.37,43.3,2.497643,1052200,33,301287,20260416
002970.SZ,锐明技术,69.78,-3.284823284823291,0.782,59.26,59.99,2.02380952,1484/5521,61.09,59,59.26,,,,7600,450376.0,-200,-11852.0,58.66,60.49,58.4,59.39,3.554421,7978444,33,002970,20260416
300066.SZ,三川智慧,6.24,-0.319488817891367,0.156,6.44,6.56,2.02177294,1488/5521,6.56,6.4,6.44,,,,88500,569940.0,20200,130088.0,6.44,6.56,6.4,6.56,2.488335,2.0016042E7,33,300066,20260416
688616.SH,西力科技,14.46,0.8368200836820153,0.15,13.38,13.63,2.02095808,1489/5521,13.68,13.22,13.38,,,,2400,32112.0,2684,35911.92,13.38,13.68,13.22,13.63,3.443113,1968794,17,688616,20260416
000530.SZ,冰山冷热,5.91,0.3395585738539977,0.337,5.96,6.06,2.02020202,1490/5521,6.07,5.91,5.96,跌停试盘,第3次跌停试盘,-,50900,303364.0,5200,30992.0,5.96,6.07,5.91,6.06,2.693602,1.5180209E7,33,000530,20260416
603130.SH,云中马,45.66,-1.5736150032334641,1.374,37.64,37.88,2.01992998,1491/5521,37.97,37.1,37.64,,,,4300,161852.0,-1300,-48932.0,37.41,37.74,36.87,37.65,2.343118,1591358,17,603130,20260416
002403.SZ,爱仕达,11.04,3.7593984962405878,0.961,10.51,10.62,2.01729107,1493/5521,10.66,10.38,10.51,,,,11800,124018.0,-14100,-148191.0,10.51,10.66,10.38,10.62,2.689721,3613650,33,002403,20260416
300833.SZ,浩洋股份,37.32,3.955431754874657,0.241,33.33,33.92,2.01503759,1494/5521,34.03,33.11,33.33,,,,1800,59994.0,200,6666.0,33.33,34.03,33.11,33.92,2.766917,1171368,33,300833,20260416
000545.SZ,金浦钛业,3.02,-0.33003300330032304,0.671,3,3.04,2.01342282,1495/5521,3.07,2.95,3.0,,,,391100,1173300.0,74200,222600.0,3,3.07,2.95,3.04,4.026845,5.1881872E7,33,000545,20260416
600292.SH,电投水电,15.32,-1.3522215067611016,0.13,15.42,15.71,2.01298701,1497/5521,15.75,15.32,15.42,,,,70100,1080942.0,4100,63222.0,15.42,15.75,15.32,15.71,2.792207,1.8255512E7,17,600292,20260416
002180.SZ,奔图科技,19.16,1.8065887353878844,0.058,17.41,17.75,2.01149425,1499/5521,17.95,17.38,17.41,,,,269400,4690254.0,36100,628501.0,17.41,17.95,17.38,17.75,3.275862,2.2982952E7,33,002180,20260416
002066.SZ,瑞泰科技,23.33,2.7753303964757667,0.268,22.45,22.84,2.00982582,1501/5521,23.09,21.94,22.45,涨停试盘,第1次涨停试盘,-,17500,392875.0,12000,269400.0,22.45,23.09,21.94,22.84,5.136221,5999703,33,002066,20260416
300128.SZ,锦富技术,6.45,4.707792207792208,0.334,6,6.1,2.00668896,1502/5521,6.13,5.95,6.0,,,,53900,323400.0,100,600.0,6,6.13,5.95,6.1,3.010033,2.2208986E7,33,300128,20260416
000426.SZ,兴业银锡,42.38,-2.2150438394093235,1.436,44.5,44.75,2.0059266,1504/5521,45.19,43.78,44.5,竞价抢筹,单笔放量10%以上抢筹,看多,193300,8601850.0,14700,654150.0,44.5,45.19,43.78,44.75,3.214041,5.2455339E7,33,000426,20260416
688588.SH,凌志软件,11.75,1.555747623163351,0.251,12,12.21,2.00501253,1505/5521,12.23,11.99,12.0,,,,6089,73068.0,842,10104.0,12,12.23,11.99,12.21,2.005012,3888133,17,688588,20260416
603106.SH,恒银科技,8.9,2.416570771001161,0.776,9.09,9.2,1.99556541,1512/5521,9.22,9.04,9.09,,,,18400,167256.0,0,0.0,9.09,9.22,9.04,9.2,1.995565,6439300,17,603106,20260416
688306.SH,均普智能,9.28,-0.10764262648008383,0.222,9.04,9.2,1.99556541,1512/5521,9.28,9.04,9.04,,,,27515,248735.6,34746,314103.84,9.04,9.28,9.04,9.2,2.660753,8870899,17,688306,20260416
002577.SZ,雷柏科技,17.19,3.3674082982561773,0.193,15.57,15.85,1.99485199,1514/5521,15.9,15.47,15.57,,,,7700,119889.0,500,7785.0,15.57,15.9,15.47,15.85,2.767052,2446300,33,002577,20260416
000156.SZ,华数传媒,7.41,-0.9358288770053513,0.266,7.54,7.67,1.99468085,1515/5521,7.69,7.5,7.54,,,,14500,109330.0,-4400,-33176.0,7.54,7.69,7.5,7.67,2.526595,1.17683E7,33,000156,20260416
301376.SZ,致欧科技,16.65,-5.2901023890784975,0.436,16.12,16.37,1.99376947,1516/5521,16.84,16.06,16.12,,,,2900,46748.0,-1600,-25792.0,16.12,16.84,16.06,16.37,4.859813,6040113,33,301376,20260416
002036.SZ,联创电子,7.68,-2.7848101265822867,1.105,9.15,9.23,1.98895028,1517/5521,9.35,9.05,9.15,跌停试盘,第2次跌停试盘,-,220700,2019405.0,21700,198555.0,9.15,9.35,9.05,9.23,3.314917,2.9628879E7,33,002036,20260416
002541.SZ,鸿路钢构,19.41,-4.43131462333825,0.237,21.18,21.55,1.98769522,1518/5521,21.75,21.07,21.18,,,,2700,57186.0,3300,69894.0,21.18,21.75,21.07,21.55,3.218173,4513659,33,002541,20260416
002153.SZ,石基信息,10.08,1.2048192771084258,0.105,9.58,9.76,1.98537095,1521/5521,9.83,9.58,9.58,,,,25400,243332.0,2500,23950.0,9.58,9.83,9.58,9.76,2.61233,1.9057966E7,33,002153,20260416
300849.SZ,锦盛新材,22.88,-0.39181541140618137,0.496,20.25,20.55,1.98511166,1522/5521,21.2,20.07,20.25,,,,1900,38475.0,-1600,-32400.0,20.25,21.2,20.07,20.55,5.60794,1718450,33,300849,20260416
000417.SZ,合百集团,6.69,2.1374045801526806,0.305,6.57,6.68,1.98473282,1524/5521,6.69,6.52,6.57,,,,15600,102492.0,-8200,-53874.0,6.57,6.69,6.52,6.68,2.595419,1.28786E7,33,000417,20260416
605136.SH,丽人丽妆,10.94,1.390176088971273,0.694,10.15,10.28,1.98412698,1525/5521,10.29,10.03,10.15,,,,50600,513590.0,-400,-4060.0,10.15,10.29,10.03,10.28,2.579365,5721800,17,605136,20260416
600227.SH,赤天化,4.09,-2.8503562945368195,1.7,3.59,3.6,1.98300283,1527/5521,3.62,3.47,3.59,竞价抢筹,单笔放量10%以上抢筹,看多,932500,3347675.0,-255500,-917245.0,3.59,3.62,3.47,3.6,4.249291,8.77458E7,17,600227,20260416
003021.SZ,兆威机电,96.59,2.8647497337593157,1.742,101.65,101.89,1.98178361,1528/5521,102.96,99.96,101.65,,,,32200,3273130.0,-100,-10165.0,101.65,102.96,99.96,101.89,3.002702,3905646,33,003021,20260416
002279.SZ,久其软件,7.52,-5.408805031446548,0.371,8.11,8.24,1.98019802,1529/5521,8.26,8.11,8.11,,,,391000,3171010.0,378200,3067202.0,8.11,8.26,8.11,8.24,1.856435,2.3274626E7,33,002279,20260416
002786.SZ,银宝山新,7.84,0.9009009009009046,0.424,7.1,7.21,1.98019802,1529/5521,7.22,7.03,7.1,,,,15300,108630.0,600,4260.0,7.1,7.22,7.03,7.21,2.687411,6273900,33,002786,20260416
300985.SZ,致远新能,23.05,1.6762240846934229,0.92,21.93,22.16,1.97883111,1531/5521,22.26,21.68,21.93,,,,3300,72369.0,-100,-2193.0,21.93,22.26,21.68,22.16,2.669121,2174000,33,300985,20260416
300939.SZ,秋田微,38.64,0.8613938919342163,0.401,40.09,40.72,1.97846231,1533/5521,40.88,39.6,40.09,,,,7700,308693.0,-150,-6013.5,40.09,40.88,39.6,40.72,3.205609,4986246,33,300939,20260416
002261.SZ,拓维信息,35.44,1.5181896304783764,0.55,36.6,37.12,1.97802198,1534/5521,37.44,36.4,36.6,竞价抢筹,单笔放量10%以上抢筹,看多,235405,8615823.0,1295,47397.0,36.6,37.44,36.4,37.12,2.857142,1.1426972E8,33,002261,20260416
603856.SH,东宏股份,13.09,-0.5319148936170234,0.475,12.7,12.89,1.9778481,1535/5521,12.89,12.61,12.7,,,,8500,107950.0,-1900,-24130.0,12.7,12.89,12.61,12.89,2.215189,2223300,17,603856,20260416
688292.SH,浩瀚深度,22.46,1.1711711711711783,0.165,24.36,24.8,1.97368421,1538/5521,24.94,24.31,24.36,,,,16542,402963.12,-4059,-98877.24,24.36,24.94,24.31,24.8,2.59046,3123969,17,688292,20260416
300665.SZ,飞鹿股份,8.49,2.5362318840579814,1.183,7.7,7.76,1.97109067,1539/5521,7.81,7.51,7.7,,,,44000,338800.0,-12700,-97790.0,7.7,7.81,7.51,7.76,3.942181,5418500,33,300665,20260416
301503.SZ,智迪科技,35.82,0.7311586051743476,0.816,35.81,36.22,1.97072072,1540/5521,36.37,35.47,35.81,,,,2700,96687.0,-6900,-247089.0,35.81,36.37,35.47,36.22,2.533783,618600,33,301503,20260416
600234.SH,科新发展,24.4,1.6666666666666607,1.295,17.99,18.11,1.97072072,1540/5521,18.19,17.26,17.99,,,,16500,296835.0,-2800,-50372.0,17.99,18.19,17.26,18.11,5.236486,5580840,17,600234,20260416
603282.SH,亚光股份,17.85,-9.29878048780487,0.768,21,21.25,1.96737044,1542/5521,21.35,20.85,21.0,,,,5800,121800.0,-800,-16800.0,21,21.35,20.85,21.25,2.399232,1834598,17,603282,20260416
300532.SZ,今天国际,11.46,0.0,0.086,11.71,11.93,1.96581197,1543/5521,11.96,11.71,11.71,,,,60700,710797.0,7000,81970.0,11.71,11.96,11.71,11.93,2.136752,6883755,33,300532,20260416
300056.SZ,中创环保,11.1,2.777777777777768,0.437,9.2,9.34,1.9650655,1544/5521,9.43,9.01,9.2,,,,7000,64400.0,-900,-8280.0,9.2,9.43,9.01,9.34,4.585152,1.6534534E7,33,300056,20260416
002337.SZ,赛象科技,6.24,0.48309178743961756,0.327,6.13,6.23,1.96399345,1545/5521,6.25,6.09,6.13,,,,16900,103597.0,-3800,-23294.0,6.13,6.25,6.09,6.23,2.618657,7872100,33,002337,20260416
688551.SH,科威尔,46.02,1.2541254125412546,0.502,46.07,46.74,1.96335079,1547/5521,46.76,44.41,46.07,,,,3521,162212.47,194,8937.58,46.07,46.76,44.41,46.74,5.126527,2675612,17,688551,20260416
301016.SZ,雷尔伟,16.29,3.824091778202675,0.042,23.95,24.41,1.96324144,1548/5521,24.53,23.68,23.95,,,,20500,490975.0,0,0.0,17,17.41428571,16.80714286,17.33,3.550543,5239641,33,301016,20260416
300065.SZ,海兰信,25.88,2.5762980578676125,0.377,26.6,27.02,1.96226415,1549/5521,27.47,26.4,26.6,竞价抢筹,单笔放量10%以上抢筹,看多,458200,12188120.0,-1700,-45220.0,26.6,27.47,26.4,27.02,4.037735,8.4079804E7,33,300065,20260416
600556.SH,天下秀,5.95,-0.5016722408026797,0.163,6.13,6.24,1.96078431,1550/5521,6.26,6.13,6.13,,,,230300,1411739.0,38500,236005.0,6.13,6.26,6.13,6.24,2.124183,4.8267292E7,17,600556,20260416
603105.SH,芯能科技,9.73,-2.6026026026026003,0.374,10.75,10.92,1.96078431,1550/5521,11.02,10.62,10.75,,,,39000,419250.0,28100,302075.0,10.75,11.02,10.62,10.92,3.734827,2.2932828E7,17,603105,20260416
002115.SZ,三维通信,14.41,-1.8392370572207055,0.653,12.34,12.5,1.95758564,1554/5521,12.54,12.27,12.34,,,,219700,2711098.0,131000,1616540.0,12.34,12.54,12.27,12.5,2.202283,3.7396844E7,33,002115,20260416
300337.SZ,银邦股份,13.96,1.8978102189781136,0.075,13.31,13.56,1.95488722,1555/5521,13.67,13.27,13.31,,,,220900,2940179.0,9900,131769.0,13.31,13.67,13.27,13.56,3.007518,2.9343015E7,33,300337,20260416
600235.SH,民丰特纸,6.95,1.0174418604651205,0.301,6.67,6.78,1.95488722,1555/5521,6.8,6.62,6.67,,,,10900,72703.0,1600,10672.0,6.67,6.8,6.62,6.78,2.706766,5742300,17,600235,20260416
688627.SH,精智达,293.03,1.7500607659988068,0.065,275.62,280.82,1.95323845,1557/5521,284.9,267.85,275.62,,,,15588,4296364.6,-811,-223527.82,275.62,284.9,267.85,280.82,6.190095,3329608,17,688627,20260416
301262.SZ,海看股份,23.67,-0.8793969849246118,0.694,23.21,23.5,1.95227766,1558/5521,23.55,23.15,23.21,,,,13500,313335.0,1900,44099.0,23.21,23.55,23.15,23.5,1.735357,4364300,33,301262,20260416
300731.SZ,科创新源,70.56,0.014174344436577061,0.19,73.96,75.26,1.95069087,1560/5521,75.66,73.51,73.96,,,,6500,480740.0,300,22188.0,73.96,75.66,73.51,75.26,2.912489,6393500,33,300731,20260416
603888.SH,新华网,20.09,-1.3261296660117858,0.25,20.08,20.42,1.94707938,1561/5521,20.47,20.07,20.08,,,,10900,218872.0,400,8032.0,20.08,20.47,20.07,20.42,1.997004,9363282,17,603888,20260416
