股票代码,股票简称,最新价,最新涨跌幅,涨停封单量[20260429],{(}涨停封单量[20260429]{*}100.0{)},自由流通股[20260429],fenglu_ratio,p_open,p_close,p_high,p_low,最低价:不复权排名[20260429],自由流通市值[20260429],实际换手率[20260429],涨停[20260429],zt_first_time,涨停明细数据[20260429],最终涨停时间[20260429],涨停封单额[20260429],涨停开板次数[20260429],market_code,code
600730.SH,*ST高科,8.97,5.0351288056206265,2591540,259154000,469173018,0.5523633927303125,8.1,8.54,8.54,8.08,4199/5521,4006737573.72,3.3391677268192774,涨停, 09:41:04,"[{""code"":""600730.SH"",""time"":1777426864133,""openTime"":1777426879838,""duration"":15705,""updatedTime"":1777426879838,""firstVol"":778626.0,""highestVol"":778626.0,""firstVolDivLTGB"":0.0013272275359760147,""firstVolDivVol"":0.07307807605159557,""highestVolDivLTGB"":0.0013272275359760147,""highestVolDivVol"":0.07307807605159557},{""code"":""600730.SH"",""time"":1777426896430,""openTime"":1777426957431,""duration"":61001,""updatedTime"":1777426957431,""firstVol"":179200.0,""highestVol"":2627303.0,""firstVolDivLTGB"":3.054600982331721E-4,""firstVolDivVol"":0.015028874392659871,""highestVolDivLTGB"":0.004478438797256182,""highestVolDivVol"":0.21715740757348095},{""code"":""600730.SH"",""time"":1777427141638,""openTime"":1777427193139,""duration"":51501,""updatedTime"":1777427193139,""firstVol"":20497.0,""highestVol"":36597.0,""firstVolDivLTGB"":3.493870331186009E-5,""firstVolDivVol"":0.001500840520482735,""highestVolDivLTGB"":6.238238401249665E-5,""highestVolDivVol"":0.0026663288068570195},{""code"":""600730.SH"",""time"":1777427323850,""openTime"":null,""duration"":13241612,""updatedTime"":1777446000000,""firstVol"":2813397.0,""highestVol"":3945440.0,""firstVolDivLTGB"":0.004795650245473838,""firstVolDivVol"":0.20021735426724455,""highestVolDivLTGB"":0.006725304073510527,""highestVolDivVol"":0.2612688342564244}]", 09:48:43,22131751.599999998,3,22,600730
600735.SH,ST新华锦,7.4,-5.0064184852374805,5818200,581820000,239919475,2.4250636593798816,7.79,7.79,7.79,7.79,4283/5521,1868972710.25,0.23257803477604308,涨停, 09:30:00,"[{""code"":""600735.SH"",""time"":1777426200000,""openTime"":null,""duration"":14365462,""updatedTime"":1777446000000,""firstVol"":4.21736E7,""highestVol"":4.21736E7,""firstVolDivLTGB"":0.09912661627846295,""firstVolDivVol"":246.91803278688525,""highestVolDivLTGB"":0.09912661627846295,""highestVolDivVol"":246.91803278688525}]", 09:30:00,45323778.0,0,22,600735
002786.SZ,银宝山新,7.84,0.9009009009009046,11417000,1141700000,308698400,3.698431867479715,7.38,7.77,7.77,7.38,4365/5521,2398586568.0,6.870881093002102,涨停, 09:44:59,"[{""code"":""002786.SZ"",""time"":1777427099768,""openTime"":null,""duration"":13465694,""updatedTime"":1777446000000,""firstVol"":5.61151E7,""highestVol"":5.63504E7,""firstVolDivLTGB"":0.11356757172462924,""firstVolDivVol"":3.419192288475365,""highestVolDivLTGB"":0.11404377954795673,""highestVolDivVol"":3.381585343166966}]", 09:44:59,88710090.0,0,33,002786
000691.SZ,*ST亚太,7.65,1.7287234042553297,1062200,106220000,279628205,0.3798615379303386,7.22,7.52,7.52,7.11,4435/5521,2102804101.6,1.560500665517629,涨停, 10:26:08,"[{""code"":""000691.SZ"",""time"":1777429568448,""openTime"":null,""duration"":10997014,""updatedTime"":1777446000000,""firstVol"":1801300.0,""highestVol"":1892500.0,""firstVolDivLTGB"":0.005572122374485724,""firstVolDivVol"":0.5015034244668412,""highestVolDivLTGB"":0.005854239490209422,""highestVolDivVol"":0.5175006836204539}]", 10:26:08,7987744.0,0,33,000691
605158.SH,华达新材,8.01,2.29885057471264,4800700,480070000,147273940,3.2597077256166296,7.09,7.83,7.83,7.06,4449/5521,1153154950.2,9.737187719701122,涨停, 14:42:44,"[{""code"":""605158.SH"",""time"":1777444964562,""openTime"":null,""duration"":1035438,""updatedTime"":1777446000000,""firstVol"":1.468984E7,""highestVol"":1.531834E7,""firstVolDivLTGB"":0.028723632239646475,""firstVolDivVol"":1.1301180905489094,""highestVolDivLTGB"":0.029952563450784092,""highestVolDivVol"":1.1676275992438563}]", 14:42:44,37589481.0,0,17,605158
002627.SZ,三峡旅游,7.49,-0.9259259259259179,15767920,1576792000,477435800,3.302626237915129,6.88,7.56,7.56,6.88,4481/5521,3609414648.0,6.379994755315793,涨停, 10:39:39,"[{""code"":""002627.SZ"",""time"":1777430379395,""openTime"":null,""duration"":10186067,""updatedTime"":1777446000000,""firstVol"":4.56273E7,""highestVol"":4.56273E7,""firstVolDivLTGB"":0.06362923171527586,""firstVolDivVol"":1.758562147189994,""highestVolDivLTGB"":0.06362923171527586,""highestVolDivVol"":1.758562147189994}]", 10:39:39,119205475.19999999,0,33,002627
600289.SH,ST信通,6.21,-4.900459418070448,3904817,390481700,389562787,1.0023588315687864,6.5,6.53,6.53,6.5,4588/5521,2543844999.11,0.6984709758737813,涨停, 09:30:27,"[{""code"":""600289.SH"",""time"":1777426227131,""openTime"":null,""duration"":14338331,""updatedTime"":1777446000000,""firstVol"":502300.0,""highestVol"":4754118.0,""firstVolDivLTGB"":8.8757707404427E-4,""firstVolDivVol"":0.2557405427422229,""highestVolDivLTGB"":0.00840064930141588,""highestVolDivVol"":2.0390095651793505}]", 09:30:27,25498455.01,0,22,600289
002522.SZ,浙江众成,6.35,-1.397515527950322,12610276,1261027600,678575032,1.8583465947506304,6.01,6.44,6.44,5.98,4703/5521,4370023206.08,10.341499862317363,涨停, 13:02:08,"[{""code"":""002522.SZ"",""time"":1777438928440,""openTime"":null,""duration"":7071560,""updatedTime"":1777446000000,""firstVol"":7.4229188E7,""highestVol"":7.4229188E7,""firstVolDivLTGB"":0.08201940059263604,""firstVolDivVol"":1.2275615403193303,""highestVolDivLTGB"":0.08201940059263604,""highestVolDivVol"":1.2275615403193303}]", 13:02:08,81210177.44,0,33,002522
002354.SZ,天娱数科,6.2,4.201680672268908,21241800,2124180000,1625693779,1.3066298385582984,5.9,5.95,5.95,5.9,4726/5521,9672877985.05,3.230830226360853,涨停, 09:30:12,"[{""code"":""002354.SZ"",""time"":1777426212131,""openTime"":null,""duration"":14353331,""updatedTime"":1777446000000,""firstVol"":6.473172E7,""highestVol"":9.6856394E7,""firstVolDivLTGB"":0.03981790472238745,""firstVolDivVol"":2.4919837480626335,""highestVolDivLTGB"":0.05957849827018376,""highestVolDivVol"":2.7236838782563026}]", 09:30:12,126388710.0,0,33,002354
000567.SZ,海德股份,6.67,10.06600660066007,16265088,1626508800,477073040,3.409349645915854,5.99,6.06,6.06,5.88,4735/5521,2891062622.4,10.65249840988709,涨停, 09:39:36,"[{""code"":""000567.SZ"",""time"":1777426776619,""openTime"":null,""duration"":13788843,""updatedTime"":1777446000000,""firstVol"":8.4757942E7,""highestVol"":8.4757942E7,""firstVolDivLTGB"":0.0434981828775373,""firstVolDivVol"":2.0515130590835584,""highestVolDivLTGB"":0.0434981828775373,""highestVolDivVol"":2.0515130590835584}]", 09:39:36,98566433.27999999,0,33,000567
002652.SZ,扬子新材,5.93,-4.045307443365696,11497920,1149792000,358464000,3.207552222817354,5.7,6.18,6.18,5.65,4800/5521,2215307520.0,9.710955632922692,涨停, 09:31:42,"[{""code"":""002652.SZ"",""time"":1777426302341,""openTime"":1777426332341,""duration"":30000,""updatedTime"":1777426332341,""firstVol"":4035700.0,""highestVol"":4035700.0,""firstVolDivLTGB"":0.007881241407324085,""firstVolDivVol"":0.22533901077977783,""highestVolDivLTGB"":0.007881241407324085,""highestVolDivVol"":0.22533901077977783},{""code"":""002652.SZ"",""time"":1777426377341,""openTime"":null,""duration"":14188121,""updatedTime"":1777446000000,""firstVol"":1.82769E7,""highestVol"":2.43392E7,""firstVolDivLTGB"":0.03569260873640795,""firstVolDivVol"":0.6091954789228611,""highestVolDivLTGB"":0.047531558555180604,""highestVolDivVol"":0.7743692532849734}]", 09:32:57,71057145.6,1,33,002652
002520.SZ,日发精机,5.93,3.130434782608691,18226960,1822696000,539025573,3.3814647974039627,5.43,5.75,5.75,5.43,4853/5521,3099397044.75,6.06041005034097,涨停, 09:35:06,"[{""code"":""002520.SZ"",""time"":1777426506295,""openTime"":null,""duration"":14059167,""updatedTime"":1777446000000,""firstVol"":8.852568E7,""highestVol"":8.852568E7,""firstVolDivLTGB"":0.1233910276819445,""firstVolDivVol"":4.173983399437595,""highestVolDivLTGB"":0.1233910276819445,""highestVolDivVol"":4.173983399437595}]", 09:35:06,104805020.0,0,33,002520
002872.SZ,ST天圣,5.42,-0.3676470588235379,1260150,126015000,213289334,0.590817166694327,5.27,5.44,5.44,5.22,4902/5521,1160293976.96,3.3791891346990655,涨停, 09:38:19,"[{""code"":""002872.SZ"",""time"":1777426699007,""openTime"":1777426729007,""duration"":30000,""updatedTime"":1777426729007,""firstVol"":807350.0,""highestVol"":807350.0,""firstVolDivLTGB"":0.0037565466672067793,""firstVolDivVol"":0.17862713645666242,""highestVolDivLTGB"":0.0037565466672067793,""highestVolDivVol"":0.17862713645666242},{""code"":""002872.SZ"",""time"":1777427568780,""openTime"":null,""duration"":12996682,""updatedTime"":1777446000000,""firstVol"":1296250.0,""highestVol"":1917750.0,""firstVolDivLTGB"":0.006031366343428238,""firstVolDivVol"":0.19385931459422273,""highestVolDivLTGB"":0.008923165134124979,""highestVolDivVol"":0.2833408437802419}]", 09:52:48,6855216.000000001,1,33,002872
600545.SH,卓郎智能,4.89,-9.94475138121547,6086300,608630000,964976549,0.6307199906886027,4.98,5.43,5.43,4.91,4966/5521,5239822661.07,15.558791677951959,涨停, 10:07:25,"[{""code"":""600545.SH"",""time"":1777428445649,""openTime"":1777428512955,""duration"":67306,""updatedTime"":1777428512955,""firstVol"":7.3683489E7,""highestVol"":7.5006689E7,""firstVolDivLTGB"":0.0412120282491139,""firstVolDivVol"":0.6291475912323486,""highestVolDivLTGB"":0.04195210932452589,""highestVolDivVol"":0.6327628939018494},{""code"":""600545.SH"",""time"":1777428527956,""openTime"":null,""duration"":12037506,""updatedTime"":1777446000000,""firstVol"":6.4321E7,""highestVol"":6.740973E7,""firstVolDivLTGB"":0.0359754797850473,""firstVolDivVol"":0.4882346501226515,""highestVolDivLTGB"":0.03770304222463109,""highestVolDivVol"":0.50571476098325}]", 10:08:47,33048609.0,1,17,600545
002081.SZ,金螳螂,5.9,10.074626865671641,28016703,2801670300,1338068052,2.0938174974078225,4.8,5.36,5.36,4.8,4994/5521,7172044758.72,23.470382880048017,涨停, 09:48:24,"[{""code"":""002081.SZ"",""time"":1777427304169,""openTime"":null,""duration"":13261293,""updatedTime"":1777446000000,""firstVol"":1.31854807E8,""highestVol"":1.4354741E8,""firstVolDivLTGB"":0.049864853135356116,""firstVolDivVol"":0.45745974457642,""highestVolDivLTGB"":0.05428676193512421,""highestVolDivVol"":0.4907228127050377}]", 09:48:24,150169528.08,0,33,002081
000692.SZ,惠天热电,5.0,0.8064516129032265,14924950,1492495000,373036368,4.000936981029152,4.8,4.96,4.96,4.73,5009/5521,1850260385.28,5.088605730795663,涨停, 09:33:12,"[{""code"":""000692.SZ"",""time"":1777426392341,""openTime"":null,""duration"":14173121,""updatedTime"":1777446000000,""firstVol"":6.19138E7,""highestVol"":6.36398E7,""firstVolDivLTGB"":0.11619738790340935,""firstVolDivVol"":5.097799953891249,""highestVolDivLTGB"":0.11943667690717401,""highestVolDivVol"":5.032445298476186}]", 09:33:12,74027752.0,0,33,000692
002634.SZ,*ST棒杰,5.31,4.940711462450594,2973200,297320000,334905233,0.8877735272652488,4.73,5.06,5.06,4.71,5014/5521,1694620478.98,5.922779952500772,涨停, 09:44:11,"[{""code"":""002634.SZ"",""time"":1777427051854,""openTime"":1777427066870,""duration"":15016,""updatedTime"":1777427066870,""firstVol"":1106400.0,""highestVol"":1106400.0,""firstVolDivLTGB"":0.0025018360534759137,""firstVolDivVol"":0.09307020643012164,""highestVolDivLTGB"":0.0025018360534759137,""highestVolDivVol"":0.09307020643012164},{""code"":""002634.SZ"",""time"":1777427126601,""openTime"":1777427164135,""duration"":37534,""updatedTime"":1777427164135,""firstVol"":933600.0,""highestVol"":933600.0,""firstVolDivLTGB"":0.0021110937631282655,""firstVolDivVol"":0.06233641365311682,""highestVolDivLTGB"":0.0021110937631282655,""highestVolDivVol"":0.06233641365311682},{""code"":""002634.SZ"",""time"":1777427193139,""openTime"":1777427209075,""duration"":15936,""updatedTime"":1777427209075,""firstVol"":80200.0,""highestVol"":80200.0,""firstVolDivLTGB"":1.8135145651551723E-4,""firstVolDivVol"":0.005019715841522188,""highestVolDivLTGB"":1.8135145651551723E-4,""highestVolDivVol"":0.005019715841522188},{""code"":""002634.SZ"",""time"":1777427224075,""openTime"":null,""duration"":13341387,""updatedTime"":1777446000000,""firstVol"":290400.0,""highestVol"":4466340.0,""firstVolDivLTGB"":6.56664126834242E-4,""firstVolDivVol"":0.017871429098920574,""highestVolDivLTGB"":0.010099467135829368,""highestVolDivVol"":0.24088004590718465}]", 09:47:04,15044391.999999998,3,33,002634
000716.SZ,黑芝麻,5.14,-0.7722007722007729,8384500,838450000,475569522,1.7630440160965573,4.72,5.18,5.18,4.69,5020/5521,2463450123.96,9.483547181562237,涨停, 09:47:04,"[{""code"":""000716.SZ"",""time"":1777427224075,""openTime"":1777427488684,""duration"":264609,""updatedTime"":1777427488684,""firstVol"":5.7140592E7,""highestVol"":5.7375692E7,""firstVolDivLTGB"":0.07735402304852818,""firstVolDivVol"":2.340401430800281,""highestVolDivLTGB"":0.0776722894539359,""highestVolDivVol"":2.33084171559581},{""code"":""000716.SZ"",""time"":1777427747788,""openTime"":1777427894380,""duration"":146592,""updatedTime"":1777427894380,""firstVol"":2.72707E7,""highestVol"":2.72707E7,""firstVolDivLTGB"":0.03691768465313586,""firstVolDivVol"":0.8295683799891462,""highestVolDivLTGB"":0.03691768465313586,""highestVolDivVol"":0.8295683799891462},{""code"":""000716.SZ"",""time"":1777428122299,""openTime"":1777428255635,""duration"":133336,""updatedTime"":1777428255635,""firstVol"":476200.0,""highestVol"":1264500.0,""firstVolDivLTGB"":6.446553052112081E-4,""firstVolDivVol"":0.012074906002359196,""highestVolDivLTGB"":0.0017118156939092246,""highestVolDivVol"":0.03182624506183528},{""code"":""000716.SZ"",""time"":1777428282292,""openTime"":null,""duration"":12283170,""updatedTime"":1777446000000,""firstVol"":2.0253E7,""highestVol"":2.0253E7,""firstVolDivLTGB"":0.027417479832932797,""firstVolDivVol"":0.48637324013000693,""highestVolDivLTGB"":0.027417479832932797,""highestVolDivVol"":0.48637324013000693}]", 10:04:42,43431710.0,3,33,000716
002548.SZ,金新农,5.39,6.102362204724401,13924299,1392429900,553771985,2.514446266183003,4.62,5.08,5.08,4.58,5045/5521,2813161683.8,6.217017460715352,涨停, 09:51:28,"[{""code"":""002548.SZ"",""time"":1777427488684,""openTime"":null,""duration"":13076778,""updatedTime"":1777446000000,""firstVol"":7.230255E7,""highestVol"":7.230255E7,""firstVolDivLTGB"":0.08987583863319795,""firstVolDivVol"":2.881848383451679,""highestVolDivLTGB"":0.08987583863319795,""highestVolDivVol"":2.881848383451679}]", 09:51:28,70735438.92,0,33,002548
002512.SZ,ST达华,4.31,4.866180048661783,9147900,914790000,790141200,1.1577550949121498,4.11,4.11,4.11,4.07,5149/5521,3247480332.0,3.3134837165812896,涨停, 09:30:00,"[{""code"":""002512.SZ"",""time"":1777426200000,""openTime"":1777426212131,""duration"":12131,""updatedTime"":1777426212131,""firstVol"":179100.0,""highestVol"":179100.0,""firstVolDivLTGB"":1.636435729244397E-4,""firstVolDivVol"":0.020724848989793793,""highestVolDivLTGB"":1.636435729244397E-4,""highestVolDivVol"":0.020724848989793793},{""code"":""002512.SZ"",""time"":1777426242131,""openTime"":null,""duration"":14323331,""updatedTime"":1777446000000,""firstVol"":1.04235E7,""highestVol"":1.57217E7,""firstVolDivLTGB"":0.009523946300267434,""firstVolDivVol"":0.5139843588201067,""highestVolDivLTGB"":0.014364908768543629,""highestVolDivVol"":0.7187457140505994}]", 09:30:42,37597869.0,1,33,002512
600243.SH,*ST海华,4.16,3.740648379052378,5980968,598096800,395616125,1.5118109758544347,4.01,4.01,4.01,4.01,5164/5521,1586420661.25,0.9056840137646058,涨停, 09:30:00,"[{""code"":""600243.SH"",""time"":1777426200000,""openTime"":null,""duration"":14365462,""updatedTime"":1777446000000,""firstVol"":2.95035E7,""highestVol"":2.95035E7,""firstVolDivLTGB"":0.06722912156773385,""firstVolDivVol"":570.6673114119923,""highestVolDivLTGB"":0.06722912156773385,""highestVolDivVol"":570.6673114119923}]", 09:30:00,23983681.68,0,22,600243
000820.SZ,*ST节能,3.75,-3.1007751937984525,4771400,477140000,296966877,1.6067111754015584,3.87,3.87,3.87,3.87,5200/5521,1149261813.99,1.0827995473717427,涨停, 09:30:00,"[{""code"":""000820.SZ"",""time"":1777426200000,""openTime"":null,""duration"":14365462,""updatedTime"":1777446000000,""firstVol"":4825300.0,""highestVol"":5977800.0,""firstVolDivLTGB"":0.016248613477522614,""firstVolDivVol"":4.926791913416378,""highestVolDivLTGB"":0.020129517676814847,""highestVolDivVol"":1.9489080794038711}]", 09:30:00,18465318.0,0,33,000820
600654.SH,中安科,3.92,-3.4482758620689578,20563700,2056370000,1779876245,1.15534437058572,3.81,4.06,4.06,3.81,5216/5521,7226297554.7,12.38681310677305,涨停, 09:41:19,"[{""code"":""600654.SH"",""time"":1777426879838,""openTime"":1777426896430,""duration"":16592,""updatedTime"":1777426896430,""firstVol"":827000.0,""highestVol"":827000.0,""firstVolDivLTGB"":3.56860552182035E-4,""firstVolDivVol"":0.004675430960816893,""highestVolDivLTGB"":3.56860552182035E-4,""highestVolDivVol"":0.004675430960816893},{""code"":""600654.SH"",""time"":1777426934376,""openTime"":null,""duration"":13631086,""updatedTime"":1777446000000,""firstVol"":7.5578346E7,""highestVol"":7.5578346E7,""firstVolDivLTGB"":0.032612974953524665,""firstVolDivVol"":0.3963883188445809,""highestVolDivLTGB"":0.032612974953524665,""highestVolDivVol"":0.3963883188445809}]", 09:42:14,83488621.99999999,1,17,600654
600381.SH,*ST春天,3.59,4.970760233918127,4063100,406310000,341682758,1.1891439953783094,3.42,3.42,3.42,3.42,5286/5521,1168555032.36,0.9073036105614671,涨停, 09:30:00,"[{""code"":""600381.SH"",""time"":1777426200000,""openTime"":null,""duration"":14365462,""updatedTime"":1777446000000,""firstVol"":4484900.0,""highestVol"":5752800.0,""firstVolDivLTGB"":0.007639584265778726,""firstVolDivVol"":5.358943720874657,""highestVolDivLTGB"":0.009799326710555833,""highestVolDivVol"":4.498944240243998}]", 09:30:00,13895802.0,0,22,600381
600708.SH,光明地产,3.8,1.6042780748662997,4923118,492311800,1055736866,0.46632055378086984,3.4,3.74,3.74,3.38,5297/5521,3948455878.84,6.364445172268901,涨停, 13:05:46,"[{""code"":""600708.SH"",""time"":1777439146768,""openTime"":null,""duration"":6853232,""updatedTime"":1777446000000,""firstVol"":6.3774873E7,""highestVol"":6.3811073E7,""firstVolDivLTGB"":0.02865928641858527,""firstVolDivVol"":1.0832813405381467,""highestVolDivLTGB"":0.02867555405064081,""highestVolDivVol"":1.0828900830403716}]", 13:05:46,18412461.32,0,17,600708
002210.SZ,飞马国际,2.98,-9.969788519637465,26102734,2610273400,1859594992,1.4036784413968781,3.29,3.31,3.31,3.18,5322/5521,6155259423.52,10.004400087134671,涨停, 09:31:12,"[{""code"":""002210.SZ"",""time"":1777426272131,""openTime"":null,""duration"":14293331,""updatedTime"":1777446000000,""firstVol"":9.7455527E7,""highestVol"":1.11213727E8,""firstVolDivLTGB"":0.03670271043906275,""firstVolDivVol"":0.8292391521972144,""highestVolDivLTGB"":0.0418841839409475,""highestVolDivVol"":0.8886780252655457}]", 09:31:12,86400049.54,0,33,002210
600082.SH,ST海泰,3.34,0.0,1206100,120610000,445666480,0.27062838560351227,3.18,3.34,3.34,3.17,5326/5521,1488526043.2,3.6443189534918576,涨停, 09:59:31,"[{""code"":""600082.SH"",""time"":1777427971771,""openTime"":1777428316290,""duration"":344519,""updatedTime"":1777428316290,""firstVol"":206300.0,""highestVol"":4469300.0,""firstVolDivLTGB"":3.2522226585073575E-4,""firstVolDivVol"":0.0195910698908332,""highestVolDivLTGB"":0.0070456416518017125,""highestVolDivVol"":0.4232368618823373},{""code"":""600082.SH"",""time"":1777429167517,""openTime"":null,""duration"":11397945,""updatedTime"":1777446000000,""firstVol"":3000300.0,""highestVol"":3000300.0,""firstVolDivLTGB"":0.004729832109704133,""firstVolDivVol"":0.20422001608003754,""highestVolDivLTGB"":0.004729832109704133,""highestVolDivVol"":0.20422001608003754}]", 10:19:27,4028374.0,1,22,600082
600423.SH,*ST柳化,3.09,0.6514657980456032,636000,63600000,574416425,0.11072106790818177,2.91,3.07,3.07,2.91,5365/5521,1763458424.75,6.668040698871033,涨停, 09:35:21,"[{""code"":""600423.SH"",""time"":1777426521295,""openTime"":1777429063551,""duration"":2542256,""updatedTime"":1777429063551,""firstVol"":4232000.0,""highestVol"":7628400.0,""firstVolDivLTGB"":0.005298643239578658,""firstVolDivVol"":0.6873175936738197,""highestVolDivLTGB"":0.009551079888658278,""highestVolDivVol"":0.8431528372020023},{""code"":""600423.SH"",""time"":1777429088542,""openTime"":1777429137388,""duration"":48846,""updatedTime"":1777429137388,""firstVol"":3284900.0,""highestVol"":3284900.0,""firstVolDivLTGB"":0.004112833926675787,""firstVolDivVol"":0.19234271186301738,""highestVolDivLTGB"":0.004112833926675787,""highestVolDivVol"":0.19234271186301738},{""code"":""600423.SH"",""time"":1777432796846,""openTime"":1777439817131,""duration"":1585747,""updatedTime"":1777439817131,""firstVol"":2314200.0,""highestVol"":3040700.0,""firstVolDivLTGB"":0.0028974764142327336,""firstVolDivVol"":0.07238892201127468,""highestVolDivLTGB"":0.0038070851839760926,""highestVolDivVol"":0.0949964040891536},{""code"":""600423.SH"",""time"":1777440378713,""openTime"":1777440400869,""duration"":22156,""updatedTime"":1777440400869,""firstVol"":25400.0,""highestVol"":25400.0,""firstVolDivLTGB"":3.1801875776299126E-5,""firstVolDivVol"":7.161752205572966E-4,""highestVolDivLTGB"":3.1801875776299126E-5,""highestVolDivVol"":7.161752205572966E-4},{""code"":""600423.SH"",""time"":1777440478851,""openTime"":1777443027553,""duration"":2548702,""updatedTime"":1777443027553,""firstVol"":46700.0,""highestVol"":1178060.0,""firstVolDivLTGB"":5.8470377903668076E-5,""firstVolDivVol"":0.0013112459613554195,""highestVolDivLTGB"":0.0014749810148435806,""highestVolDivVol"":0.032977521756847615},{""code"":""600423.SH"",""time"":1777443350331,""openTime"":null,""duration"":2649669,""updatedTime"":1777446000000,""firstVol"":289000.0,""highestVol"":636000.0,""firstVolDivLTGB"":3.6184024013190735E-4,""firstVolDivVol"":0.007688885657251134,""highestVolDivLTGB"":7.962989367608758E-4,""highestVolDivVol"":0.016604737869540594}]", 14:15:50,1952520.0,5,22,600423
000402.SZ,金融街,3.17,10.069444444444446,26181128,2618112800,1913531211,1.3682101368139117,2.88,2.88,2.88,2.88,5371/5521,5510969887.68,1.2367068728203776,涨停, 09:30:00,"[{""code"":""000402.SZ"",""time"":1777426200000,""openTime"":null,""duration"":14365462,""updatedTime"":1777446000000,""firstVol"":1.9661279E8,""highestVol"":1.9661279E8,""firstVolDivLTGB"":0.06578640200126187,""firstVolDivVol"":21.481618459267228,""highestVolDivLTGB"":0.06578640200126187,""highestVolDivVol"":21.481618459267228}]", 09:30:00,75401648.64,0,33,000402
000980.SZ,众泰汽车,2.52,10.043668122270741,23880928,2388092800,3703374345,0.644842399803361,2.16,2.29,2.29,2.16,5458/5521,8480727250.05,4.1505292384910115,涨停, 09:31:27,"[{""code"":""000980.SZ"",""time"":1777426287341,""openTime"":1777426317341,""duration"":30000,""updatedTime"":1777426317341,""firstVol"":6.1052193E7,""highestVol"":6.1052193E7,""firstVolDivLTGB"":0.012107522376322538,""firstVolDivVol"":1.0103394474629699,""highestVolDivLTGB"":0.012107522376322538,""highestVolDivVol"":1.0103394474629699},{""code"":""000980.SZ"",""time"":1777426521295,""openTime"":null,""duration"":14044167,""updatedTime"":1777446000000,""firstVol"":1.26875047E8,""highestVol"":1.3585395E8,""firstVolDivLTGB"":0.02516113500705001,""firstVolDivVol"":1.0346199485775116,""highestVolDivLTGB"":0.026941779790560567,""highestVolDivVol"":1.0464389236046772}]", 09:35:21,54687325.12,1,33,000980
600608.SH,*ST沪科,2.07,0.0,486799,48679900,258099759,0.18860885491954296,1.87,2.07,2.07,1.87,5474/5521,534266501.13,4.593803979491511,涨停, 09:32:57,"[{""code"":""600608.SH"",""time"":1777426377341,""openTime"":1777426392341,""duration"":15000,""updatedTime"":1777426392341,""firstVol"":71100.0,""highestVol"":71100.0,""firstVolDivLTGB"":2.2332405122983378E-4,""firstVolDivVol"":0.011526310465306291,""highestVolDivLTGB"":2.2332405122983378E-4,""highestVolDivVol"":0.011526310465306291},{""code"":""600608.SH"",""time"":1777426407341,""openTime"":1777426459677,""duration"":52336,""updatedTime"":1777426459677,""firstVol"":50300.0,""highestVol"":50300.0,""firstVolDivLTGB"":1.5799155804304695E-4,""firstVolDivVol"":0.0074193211512898405,""highestVolDivLTGB"":1.5799155804304695E-4,""highestVolDivVol"":0.0074193211512898405},{""code"":""600608.SH"",""time"":1777426682017,""openTime"":1777426812547,""duration"":130530,""updatedTime"":1777426812547,""firstVol"":247700.0,""highestVol"":316100.0,""firstVolDivLTGB"":7.780220462676487E-4,""firstVolDivVol"":0.03104400603785238,""highestVolDivLTGB"":9.928654373241976E-4,""highestVolDivVol"":0.039379122910701454},{""code"":""600608.SH"",""time"":1777426987580,""openTime"":1777427017580,""duration"":30000,""updatedTime"":1777427017580,""firstVol"":10000.0,""highestVol"":68900.0,""firstVolDivLTGB"":3.140985249364751E-5,""firstVolDivVol"":0.0011366741550760003,""highestVolDivLTGB"":2.1641388368123131E-4,""highestVolDivVol"":0.007830349845029535},{""code"":""600608.SH"",""time"":1777427051854,""openTime"":1777431617970,""duration"":4566116,""updatedTime"":1777431617970,""firstVol"":49500.0,""highestVol"":1330800.0,""firstVolDivLTGB"":1.5547876984355516E-4,""firstVolDivVol"":0.005556805369019025,""highestVolDivLTGB"":0.00418002316985461,""highestVolDivVol"":0.1431368525122518},{""code"":""600608.SH"",""time"":1777431671129,""openTime"":1777431694716,""duration"":23587,""updatedTime"":1777431694716,""firstVol"":27200.0,""highestVol"":27200.0,""firstVolDivLTGB"":8.543479878272122E-5,""firstVolDivVol"":0.0025111023961086774,""highestVolDivLTGB"":8.543479878272122E-5,""highestVolDivVol"":0.0025111023961086774},{""code"":""600608.SH"",""time"":1777431745485,""openTime"":1777432420389,""duration"":674904,""updatedTime"":1777432420389,""firstVol"":58400.0,""highestVol"":254900.0,""firstVolDivLTGB"":1.8343353856290143E-4,""firstVolDivVol"":0.005368438508765447,""highestVolDivLTGB"":8.00637140063075E-4,""highestVolDivVol"":0.02327280881346474},{""code"":""600608.SH"",""time"":1777432436477,""openTime"":1777432456087,""duration"":19610,""updatedTime"":1777432456087,""firstVol"":2000.0,""highestVol"":2000.0,""firstVolDivLTGB"":6.281970498729502E-6,""firstVolDivVol"":1.7950105169666189E-4,""highestVolDivLTGB"":6.281970498729502E-6,""highestVolDivVol"":1.7950105169666189E-4},{""code"":""600608.SH"",""time"":1777432621153,""openTime"":null,""duration"":7944309,""updatedTime"":1777446000000,""firstVol"":4800.0,""highestVol"":972100.0,""firstVolDivLTGB"":1.5076729196950803E-5,""firstVolDivVol"":4.278038262774222E-4,""highestVolDivLTGB"":0.003053351760907474,""highestVolDivVol"":0.08523233417177424}]", 11:17:01,1007673.9299999999,8,22,600608
