股票代码,股票简称,最新价,最新涨跌幅,涨停[20260429],首次涨停时间[20260429],最终涨停时间[20260429],涨停明细数据[20260429],连续涨停天数[20260429],涨停原因类别[20260429],涨停封单量[20260429],涨停封单额[20260429],涨停封单量占成交量比[20260429],涨停封单量占流通a股比[20260429],涨停开板次数[20260429],a股市值(不含限售股)[20260429],几天几板[20260429],涨停类型[20260429],market_code,code,所属概念,主力资金流向区间增长值[20260424-20260430],主力资金流向[20260427],主力资金流向[20260428],主力资金流向[20260429],主力资金流向[20260430],量比[20260430],所属概念数量,a股市值(不含限售股)[20260430],换手率[20260430],振幅[20260430],主力资金流向[20260424],lbc,main,chg5,amt,volr,concepts
600289.SH,ST信通,6.21,-4.900459418070448,涨停, 09:30:27, 09:30:27,"[{""code"":""600289.SH"",""time"":1777426227131,""openTime"":null,""duration"":14338331,""updatedTime"":1777446000000,""firstVol"":502300.0,""highestVol"":4754118.0,""firstVolDivLTGB"":8.8757707404427E-4,""firstVolDivVol"":0.2557405427422229,""highestVolDivLTGB"":0.00840064930141588,""highestVolDivVol"":2.0390095651793505}]",2,算力转型+ST保壳+GPU定制,3904817,25498455.01,143.5075853101618,0.6899912497587745,0,3695475126.52,2天2板,缩量涨停,22,600289,,,,,,,,,,,,,2,0.0,0,0,143.5075853101618,
600338.SH,西藏珠峰,27.58,-0.10865628395509286,涨停, 13:34:05, 13:41:13,"[{""code"":""600338.SH"",""time"":1777440845541,""openTime"":1777440876956,""duration"":31415,""updatedTime"":1777440876956,""firstVol"":4077700.0,""highestVol"":4077700.0,""firstVolDivLTGB"":0.004460352928387031,""firstVolDivVol"":0.0316392366322848,""highestVolDivLTGB"":0.004460352928387031,""highestVolDivVol"":0.0316392366322848},{""code"":""600338.SH"",""time"":1777441195928,""openTime"":1777441229175,""duration"":33247,""updatedTime"":1777441229175,""firstVol"":20500.0,""highestVol"":20500.0,""firstVolDivLTGB"":2.242372784460214E-5,""firstVolDivVol"":1.5338510068010954E-4,""highestVolDivLTGB"":2.242372784460214E-5,""highestVolDivVol"":1.5338510068010954E-4},{""code"":""600338.SH"",""time"":1777441273680,""openTime"":null,""duration"":4726320,""updatedTime"":1777446000000,""firstVol"":7561700.0,""highestVol"":7561700.0,""firstVolDivLTGB"":0.008271292821586732,""firstVolDivVol"":0.05645839223982135,""highestVolDivLTGB"":0.008271292821586732,""highestVolDivVol"":0.05645839223982135}]",1,业绩高增+碳酸锂+盐湖提锂+资产聚焦,2346247,64779879.67,1.7157828744620196,0.2566419716303133,2,25241342738.48,4天3板,放量涨停,17,600338,,,,,,,,,,,,,3,0.0,0,0,1.7157828744620196,
600367.SH,红星发展,23.47,1.0766580534022394,涨停, 13:12:33, 13:12:33,"[{""code"":""600367.SH"",""time"":1777439553256,""openTime"":null,""duration"":6446744,""updatedTime"":1777446000000,""firstVol"":2.5978E7,""highestVol"":2.5978E7,""firstVolDivLTGB"":0.08068373843632728,""firstVolDivVol"":0.6929222069590963,""highestVolDivLTGB"":0.08068373843632728,""highestVolDivVol"":0.6929222069590963}]",1,锂电池+碳酸钡龙头+青岛国资,2647799,61481892.779999994,6.462471400538994,0.8223663174531101,0,7476217286.04,首板涨停,放量涨停,17,600367,小金属概念;钠离子电池;固态电池;锂电池概念;西部大开发;国企改革;沪股通;融资融券,22429024.0,2967487.0,,152119201.0,,1.423849,8.0,7556710581.54,14.756208,3.531438,,1,152119201.0,0,0,6.462471400538994,小金属概念;钠离子电池;固态电池;锂电池概念;西部大开发;国企改革;沪股通;融资融券
600379.SH,宝光股份,16.78,10.032786885245908,涨停, 09:30:57, 13:59:08,"[{""code"":""600379.SH"",""time"":1777426257131,""openTime"":1777427682995,""duration"":1425864,""updatedTime"":1777427682995,""firstVol"":865900.0,""highestVol"":1.5715087E7,""firstVolDivLTGB"":0.002622337670090503,""firstVolDivVol"":0.0976155934231057,""highestVolDivLTGB"":0.047592406315798065,""highestVolDivVol"":1.0839320159396097},{""code"":""600379.SH"",""time"":1777442246238,""openTime"":1777442319452,""duration"":73214,""updatedTime"":1777442319452,""firstVol"":9700080.0,""highestVol"":9855280.0,""firstVolDivLTGB"":0.029376238811515746,""firstVolDivVol"":0.15618189237565577,""highestVolDivLTGB"":0.029846254756079833,""highestVolDivVol"":0.1576592948735997},{""code"":""600379.SH"",""time"":1777442348544,""openTime"":null,""duration"":3651456,""updatedTime"":1777446000000,""firstVol"":8111800.0,""highestVol"":8518700.0,""firstVolDivLTGB"":0.02456620708192648,""firstVolDivVol"":0.12553918023989347,""highestVolDivLTGB"":0.02579848470978169,""highestVolDivVol"":0.1310291368365822}]",2,电子特气+氢能+储能+特高压+央企,2231201,34025815.25,3.3546202980327413,0.6757087922212264,2,5035573851.0,2天2板,放量涨停,17,600379,,,,,,,,,,,,,2,0.0,0,0,3.3546202980327413,
600381.SH,*ST春天,3.59,4.970760233918127,涨停, 09:30:00, 09:30:00,"[{""code"":""600381.SH"",""time"":1777426200000,""openTime"":null,""duration"":14365462,""updatedTime"":1777446000000,""firstVol"":4484900.0,""highestVol"":5752800.0,""firstVolDivLTGB"":0.007639584265778726,""firstVolDivVol"":5.358943720874657,""highestVolDivLTGB"":0.009799326710555833,""highestVolDivVol"":4.498944240243998}]",2,高端白酒+虫草龙头+退市博弈,4063100,13895802.0,131.06351408019097,0.6921089618561294,0,2007747734.22,14天8板,一字涨停||缩量涨停,22,600381,白酒概念;ST板块;西部大开发,2294577.2,22667547.0,6721906.300000001,,,0.090386,3.0,2107548060.19,0.186129,0,,8,0.0,0,0,131.06351408019097,白酒概念;ST板块;西部大开发
600392.SH,盛和资源,26.03,-0.6109201985490651,涨停, 13:21:29, 13:30:19,"[{""code"":""600392.SH"",""time"":1777440089077,""openTime"":1777440224066,""duration"":134989,""updatedTime"":1777440224066,""firstVol"":1.1921672E7,""highestVol"":1.1921672E7,""firstVolDivLTGB"":0.0068013984977418505,""firstVolDivVol"":0.12112021994135211,""highestVolDivLTGB"":0.0068013984977418505,""highestVolDivVol"":0.12112021994135211},{""code"":""600392.SH"",""time"":1777440252499,""openTime"":1777440280934,""duration"":28435,""updatedTime"":1777440280934,""firstVol"":72200.0,""highestVol"":72200.0,""firstVolDivLTGB"":4.1190612485980286E-5,""firstVolDivVol"":7.107097431976341E-4,""highestVolDivLTGB"":4.1190612485980286E-5,""highestVolDivVol"":7.107097431976341E-4},{""code"":""600392.SH"",""time"":1777440619228,""openTime"":null,""duration"":5380772,""updatedTime"":1777446000000,""firstVol"":7889600.0,""highestVol"":1.04484E7,""firstVolDivLTGB"":0.004501072801515098,""firstVolDivVol"":0.07478996439182073,""highestVolDivLTGB"":0.00596088636424538,""highestVolDivVol"":0.09881331249216406}]",1,稀土涨价+回购+央企,2187850,57299791.5,1.9715128401999564,0.124818395467385,2,45906527868.3,首板涨停,放量涨停,17,600392,稀土永磁;小金属概念;苹果概念;2025年报预增;西部大开发;国企改革;参股保险;沪股通;融资融券,18901674.0,,,452983020.0,,1.184666,9.0,45626075617.1,5.463704,2.978235,,1,452983020.0,0,0,1.9715128401999564,稀土永磁;小金属概念;苹果概念;2025年报预增;西部大开发;国企改革;参股保险;沪股通;融资融券
600397.SH,江钨装备,14.35,-1.1707988980716248,涨停, 11:18:18, 11:18:18,"[{""code"":""600397.SH"",""time"":1777432698789,""openTime"":null,""duration"":7866673,""updatedTime"":1777446000000,""firstVol"":5.43836E7,""highestVol"":5.43836E7,""firstVolDivLTGB"":0.05493515544299602,""firstVolDivVol"":1.195469466251183,""highestVolDivLTGB"":0.05493515544299602,""highestVolDivVol"":1.195469466251183}]",1,钨钽并购+磁选设备+江西国资,4554600,66132792.0,9.305125560049717,0.4600792499589393,0,14374217486.64,首板涨停,放量涨停,17,600397,国企改革;煤炭概念;沪股通;股权转让(并购重组),31000299.0,,,103184075.0,,1.28673,4.0,14205924306.7,6.217526,2.892561,,1,103184075.0,0,0,9.305125560049717,国企改革;煤炭概念;沪股通;股权转让(并购重组)
600423.SH,*ST柳化,3.09,0.6514657980456032,涨停, 09:35:21, 14:15:50,"[{""code"":""600423.SH"",""time"":1777426521295,""openTime"":1777429063551,""duration"":2542256,""updatedTime"":1777429063551,""firstVol"":4232000.0,""highestVol"":7628400.0,""firstVolDivLTGB"":0.005298643239578658,""firstVolDivVol"":0.6873175936738197,""highestVolDivLTGB"":0.009551079888658278,""highestVolDivVol"":0.8431528372020023},{""code"":""600423.SH"",""time"":1777429088542,""openTime"":1777429137388,""duration"":48846,""updatedTime"":1777429137388,""firstVol"":3284900.0,""highestVol"":3284900.0,""firstVolDivLTGB"":0.004112833926675787,""firstVolDivVol"":0.19234271186301738,""highestVolDivLTGB"":0.004112833926675787,""highestVolDivVol"":0.19234271186301738},{""code"":""600423.SH"",""time"":1777432796846,""openTime"":1777439817131,""duration"":1585747,""updatedTime"":1777439817131,""firstVol"":2314200.0,""highestVol"":3040700.0,""firstVolDivLTGB"":0.0028974764142327336,""firstVolDivVol"":0.07238892201127468,""highestVolDivLTGB"":0.0038070851839760926,""highestVolDivVol"":0.0949964040891536},{""code"":""600423.SH"",""time"":1777440378713,""openTime"":1777440400869,""duration"":22156,""updatedTime"":1777440400869,""firstVol"":25400.0,""highestVol"":25400.0,""firstVolDivLTGB"":3.1801875776299126E-5,""firstVolDivVol"":7.161752205572966E-4,""highestVolDivLTGB"":3.1801875776299126E-5,""highestVolDivVol"":7.161752205572966E-4},{""code"":""600423.SH"",""time"":1777440478851,""openTime"":1777443027553,""duration"":2548702,""updatedTime"":1777443027553,""firstVol"":46700.0,""highestVol"":1178060.0,""firstVolDivLTGB"":5.8470377903668076E-5,""firstVolDivVol"":0.0013112459613554195,""highestVolDivLTGB"":0.0014749810148435806,""highestVolDivVol"":0.032977521756847615},{""code"":""600423.SH"",""time"":1777443350331,""openTime"":null,""duration"":2649669,""updatedTime"":1777446000000,""firstVol"":289000.0,""highestVol"":636000.0,""firstVolDivLTGB"":3.6184024013190735E-4,""firstVolDivVol"":0.007688885657251134,""highestVolDivLTGB"":7.962989367608758E-4,""highestVolDivVol"":0.016604737869540594}]",1,双氧水扩产+电子级双氧水+柳州国资,636000,1952520.0,1.6604737869540593,0.07962989367608758,5,2451993729.82,首板涨停,缩量涨停,22,600423,,,,,,,,,,,,,1,0.0,0,0,1.6604737869540593,
600545.SH,卓郎智能,4.89,-9.94475138121547,涨停, 10:07:25, 10:08:47,"[{""code"":""600545.SH"",""time"":1777428445649,""openTime"":1777428512955,""duration"":67306,""updatedTime"":1777428512955,""firstVol"":7.3683489E7,""highestVol"":7.5006689E7,""firstVolDivLTGB"":0.0412120282491139,""firstVolDivVol"":0.6291475912323486,""highestVolDivLTGB"":0.04195210932452589,""highestVolDivVol"":0.6327628939018494},{""code"":""600545.SH"",""time"":1777428527956,""openTime"":null,""duration"":12037506,""updatedTime"":1777446000000,""firstVol"":6.4321E7,""highestVol"":6.740973E7,""firstVolDivLTGB"":0.0359754797850473,""firstVolDivVol"":0.4882346501226515,""highestVolDivLTGB"":0.03770304222463109,""highestVolDivVol"":0.50571476098325}]",1,玻纤设备+华为合作+减亏+纺织机械,6086300,33048609.0,4.053785176533876,0.3404138036033852,1,9708363365.46,首板涨停,放量涨停,17,600545,,,,,,,,,,,,,1,0.0,0,0,4.053785176533876,
600606.SH,绿地控股,1.57,6.80272108843538,涨停, 09:30:42, 09:34:19,"[{""code"":""600606.SH"",""time"":1777426242131,""openTime"":1777426257131,""duration"":15000,""updatedTime"":1777426257131,""firstVol"":2335700.0,""highestVol"":2335700.0,""firstVolDivLTGB"":1.66192096053703E-4,""firstVolDivVol"":0.06208119381309087,""highestVolDivLTGB"":1.66192096053703E-4,""highestVolDivVol"":0.06208119381309087},{""code"":""600606.SH"",""time"":1777426459677,""openTime"":null,""duration"":14105785,""updatedTime"":1777446000000,""firstVol"":4283900.0,""highestVol"":5.7307666E7,""firstVolDivLTGB"":3.048123989743796E-4,""firstVolDivVol"":0.04986060063616581,""highestVolDivLTGB"":0.004077613191970514,""highestVolDivVol"":0.5151764246817441}]",1,扭亏为盈+房地产双位数增长+基建大单,26852809,39473629.23,22.844069735402574,0.1910658309132055,1,20659700921.58,首板涨停,放量涨停,17,600606,特色小镇;物业管理;旅游概念;养老概念;参股银行;新型城镇化;PPP概念;互联网金融;蚂蚁集团概念;煤炭概念;碳交易;一带一路;独角兽概念;元宇宙;智慧城市;沪股通;融资融券,98367045.8,,,11269765.600000001,110213872.0,3.488468,17.0,22065122752.98,2.835801,12.244897,11846826.200000003,1,11269765.600000001,0,0,22.844069735402574,特色小镇;物业管理;旅游概念;养老概念;参股银行;新型城镇化;PPP概念;互联网金融;蚂蚁集团概念;煤炭概念;碳交易;一带一路;独角兽概念;元宇宙;智慧城市;沪股通;融资融券
600608.SH,*ST沪科,2.07,0.0,涨停, 09:32:57, 11:17:01,"[{""code"":""600608.SH"",""time"":1777426377341,""openTime"":1777426392341,""duration"":15000,""updatedTime"":1777426392341,""firstVol"":71100.0,""highestVol"":71100.0,""firstVolDivLTGB"":2.2332405122983378E-4,""firstVolDivVol"":0.011526310465306291,""highestVolDivLTGB"":2.2332405122983378E-4,""highestVolDivVol"":0.011526310465306291},{""code"":""600608.SH"",""time"":1777426407341,""openTime"":1777426459677,""duration"":52336,""updatedTime"":1777426459677,""firstVol"":50300.0,""highestVol"":50300.0,""firstVolDivLTGB"":1.5799155804304695E-4,""firstVolDivVol"":0.0074193211512898405,""highestVolDivLTGB"":1.5799155804304695E-4,""highestVolDivVol"":0.0074193211512898405},{""code"":""600608.SH"",""time"":1777426682017,""openTime"":1777426812547,""duration"":130530,""updatedTime"":1777426812547,""firstVol"":247700.0,""highestVol"":316100.0,""firstVolDivLTGB"":7.780220462676487E-4,""firstVolDivVol"":0.03104400603785238,""highestVolDivLTGB"":9.928654373241976E-4,""highestVolDivVol"":0.039379122910701454},{""code"":""600608.SH"",""time"":1777426987580,""openTime"":1777427017580,""duration"":30000,""updatedTime"":1777427017580,""firstVol"":10000.0,""highestVol"":68900.0,""firstVolDivLTGB"":3.140985249364751E-5,""firstVolDivVol"":0.0011366741550760003,""highestVolDivLTGB"":2.1641388368123131E-4,""highestVolDivVol"":0.007830349845029535},{""code"":""600608.SH"",""time"":1777427051854,""openTime"":1777431617970,""duration"":4566116,""updatedTime"":1777431617970,""firstVol"":49500.0,""highestVol"":1330800.0,""firstVolDivLTGB"":1.5547876984355516E-4,""firstVolDivVol"":0.005556805369019025,""highestVolDivLTGB"":0.00418002316985461,""highestVolDivVol"":0.1431368525122518},{""code"":""600608.SH"",""time"":1777431671129,""openTime"":1777431694716,""duration"":23587,""updatedTime"":1777431694716,""firstVol"":27200.0,""highestVol"":27200.0,""firstVolDivLTGB"":8.543479878272122E-5,""firstVolDivVol"":0.0025111023961086774,""highestVolDivLTGB"":8.543479878272122E-5,""highestVolDivVol"":0.0025111023961086774},{""code"":""600608.SH"",""time"":1777431745485,""openTime"":1777432420389,""duration"":674904,""updatedTime"":1777432420389,""firstVol"":58400.0,""highestVol"":254900.0,""firstVolDivLTGB"":1.8343353856290143E-4,""firstVolDivVol"":0.005368438508765447,""highestVolDivLTGB"":8.00637140063075E-4,""highestVolDivVol"":0.02327280881346474},{""code"":""600608.SH"",""time"":1777432436477,""openTime"":1777432456087,""duration"":19610,""updatedTime"":1777432456087,""firstVol"":2000.0,""highestVol"":2000.0,""firstVolDivLTGB"":6.281970498729502E-6,""firstVolDivVol"":1.7950105169666189E-4,""highestVolDivLTGB"":6.281970498729502E-6,""highestVolDivVol"":1.7950105169666189E-4},{""code"":""600608.SH"",""time"":1777432621153,""openTime"":null,""duration"":7944309,""updatedTime"":1777446000000,""firstVol"":4800.0,""highestVol"":972100.0,""firstVolDivLTGB"":1.5076729196950803E-5,""firstVolDivVol"":4.278038262774222E-4,""highestVolDivLTGB"":0.003053351760907474,""highestVolDivVol"":0.08523233417177424}]",1,花卉转型+扭亏预告+昆明国资,486799,1007673.9299999999,4.10572274658572,0.1529028478405511,8,659028882.87,首板涨停,地天板涨停||放量涨停,22,600608,,,,,,,,,,,,,1,0.0,0,0,4.10572274658572,
600654.SH,中安科,3.92,-3.4482758620689578,涨停, 09:41:19, 09:42:14,"[{""code"":""600654.SH"",""time"":1777426879838,""openTime"":1777426896430,""duration"":16592,""updatedTime"":1777426896430,""firstVol"":827000.0,""highestVol"":827000.0,""firstVolDivLTGB"":3.56860552182035E-4,""firstVolDivVol"":0.004675430960816893,""highestVolDivLTGB"":3.56860552182035E-4,""highestVolDivVol"":0.004675430960816893},{""code"":""600654.SH"",""time"":1777426934376,""openTime"":null,""duration"":13631086,""updatedTime"":1777446000000,""firstVol"":7.5578346E7,""highestVol"":7.5578346E7,""firstVolDivLTGB"":0.032612974953524665,""firstVolDivVol"":0.3963883188445809,""highestVolDivLTGB"":0.032612974953524665,""highestVolDivVol"":0.3963883188445809}]",1,一季报大增+算力中心+智慧安防,20563700,83488621.99999999,9.327212420392323,0.8873486501699773,1,9408773201.38,首板涨停,缩量涨停,17,600654,,,,,,,,,,,,,1,0.0,0,0,9.327212420392323,
600708.SH,光明地产,3.8,1.6042780748662997,涨停, 13:05:46, 13:05:46,"[{""code"":""600708.SH"",""time"":1777439146768,""openTime"":null,""duration"":6853232,""updatedTime"":1777446000000,""firstVol"":6.3774873E7,""highestVol"":6.3811073E7,""firstVolDivLTGB"":0.02865928641858527,""firstVolDivVol"":1.0832813405381467,""highestVolDivLTGB"":0.02867555405064081,""highestVolDivVol"":1.0828900830403716}]",1,上海国资+保障房开发+存量去化+估值提升计划,4923118,18412461.32,7.3269631705324025,0.2212361110221147,0,8322538863.54,首板涨停,放量涨停,17,600708,特色小镇;租售同权;物业管理;新型城镇化;上海国企改革;土地流转;乡村振兴;统一大市场;冷链物流;国企改革;沪股通;融资融券,3219066.0,2749578.799999997,,44276870.0,16083322.0,1.57608,12.0,8456055529.8,2.89782,5.882352,12864256.0,1,44276870.0,0,0,7.3269631705324025,特色小镇;租售同权;物业管理;新型城镇化;上海国企改革;土地流转;乡村振兴;统一大市场;冷链物流;国企改革;沪股通;融资融券
600714.SH,金瑞矿业,22.1,10.004977600796424,涨停, 09:41:04, 09:44:11,"[{""code"":""600714.SH"",""time"":1777426864133,""openTime"":1777426879838,""duration"":15705,""updatedTime"":1777426879838,""firstVol"":5615000.0,""highestVol"":5615000.0,""firstVolDivLTGB"":0.019484602051189688,""firstVolDivVol"":0.47970952584365656,""highestVolDivLTGB"":0.019484602051189688,""highestVolDivVol"":0.47970952584365656},{""code"":""600714.SH"",""time"":1777427051854,""openTime"":null,""duration"":13513608,""updatedTime"":1777446000000,""firstVol"":1.55173E7,""highestVol"":1.55173E7,""firstVolDivLTGB"":0.05384655661779622,""firstVolDivVol"":1.0665544023644238,""highestVolDivLTGB"":0.05384655661779622,""highestVolDivVol"":1.0665544023644238}]",1,国家电投入主+碳酸锶+30万吨天青石项目,2386999,47954809.91,12.524786573507122,0.8283121213105563,1,5789461324.57,首板涨停,放量涨停,17,600714,小金属概念;西部大开发;国企改革;央企国企改革,89371984.0,502338.0,10546374.0,20271423.0,77304502.0,3.112257,4.0,6368695633.3,16.462563,7.466401,,1,20271423.0,0,0,12.524786573507122,小金属概念;西部大开发;国企改革;央企国企改革
600730.SH,*ST高科,8.97,5.0351288056206265,涨停, 09:41:04, 09:48:43,"[{""code"":""600730.SH"",""time"":1777426864133,""openTime"":1777426879838,""duration"":15705,""updatedTime"":1777426879838,""firstVol"":778626.0,""highestVol"":778626.0,""firstVolDivLTGB"":0.0013272275359760147,""firstVolDivVol"":0.07307807605159557,""highestVolDivLTGB"":0.0013272275359760147,""highestVolDivVol"":0.07307807605159557},{""code"":""600730.SH"",""time"":1777426896430,""openTime"":1777426957431,""duration"":61001,""updatedTime"":1777426957431,""firstVol"":179200.0,""highestVol"":2627303.0,""firstVolDivLTGB"":3.054600982331721E-4,""firstVolDivVol"":0.015028874392659871,""highestVolDivLTGB"":0.004478438797256182,""highestVolDivVol"":0.21715740757348095},{""code"":""600730.SH"",""time"":1777427141638,""openTime"":1777427193139,""duration"":51501,""updatedTime"":1777427193139,""firstVol"":20497.0,""highestVol"":36597.0,""firstVolDivLTGB"":3.493870331186009E-5,""firstVolDivVol"":0.001500840520482735,""highestVolDivLTGB"":6.238238401249665E-5,""highestVolDivVol"":0.0026663288068570195},{""code"":""600730.SH"",""time"":1777427323850,""openTime"":null,""duration"":13241612,""updatedTime"":1777446000000,""firstVol"":2813397.0,""highestVol"":3945440.0,""firstVolDivLTGB"":0.004795650245473838,""firstVolDivVol"":0.20021735426724455,""highestVolDivLTGB"":0.006725304073510527,""highestVolDivVol"":0.2612688342564244}]",1,AI教育+ST板块+国资背景,2591540,22131751.599999998,16.541948111617202,0.4417478029995507,3,5010042257.08,首板涨停,缩量涨停,22,600730,职业教育;物业管理;化债概念(AMC概念);人工智能;在线教育;创投;AI应用;DeepSeek概念;信创;参股券商;国企改革;ST板块;股权转让(并购重组),2818670.0,,29226348.799999997,8607964.8,,0.066853,13.0,5262304337.94,0.304232,0,,1,8607964.8,0,0,16.541948111617202,职业教育;物业管理;化债概念(AMC概念);人工智能;在线教育;创投;AI应用;DeepSeek概念;信创;参股券商;国企改革;ST板块;股权转让(并购重组)
600735.SH,ST新华锦,7.4,-5.0064184852374805,涨停, 09:30:00, 09:30:00,"[{""code"":""600735.SH"",""time"":1777426200000,""openTime"":null,""duration"":14365462,""updatedTime"":1777446000000,""firstVol"":4.21736E7,""highestVol"":4.21736E7,""firstVolDivLTGB"":0.09912661627846295,""firstVolDivVol"":246.91803278688525,""highestVolDivLTGB"":0.09912661627846295,""highestVolDivVol"":246.91803278688525}]",3,资金占用清偿+石墨新材料+发制品出口,5818200,45323778.0,1042.6881720430108,1.3675343789274643,0,3314269732.33,3天3板,一字涨停||缩量涨停,22,600735,,,,,,,,,,,,,3,0.0,0,0,1042.6881720430108,
600881.SH,亚泰集团,1.56,-1.2658227848101276,涨停, 09:42:14, 09:42:14,"[{""code"":""600881.SH"",""time"":1777426934376,""openTime"":null,""duration"":13631086,""updatedTime"":1777446000000,""firstVol"":1.658731E7,""highestVol"":2.1404E7,""firstVolDivLTGB"":0.005131972504249854,""firstVolDivVol"":0.2730764958626811,""highestVolDivLTGB"":0.00662221538519289,""highestVolDivVol"":0.3452666982800882}]",1,创新药+亏损缩窄+拟出售东北证券股权,7075091,11178643.780000001,8.245612027255133,0.21889729243057257,0,5106798561.04,首板涨停,放量涨停,17,600881,,,,,,,,,,,,,1,0.0,0,0,8.245612027255133,
601233.SH,桐昆股份,24.21,4.986990459670435,涨停, 13:51:11, 13:51:11,"[{""code"":""601233.SH"",""time"":1777441871135,""openTime"":null,""duration"":4128865,""updatedTime"":1777446000000,""firstVol"":658300.0,""highestVol"":4584600.0,""firstVolDivLTGB"":2.7721720684465665E-4,""firstVolDivVol"":0.01022524142551453,""highestVolDivLTGB"":0.001930624345283325,""highestVolDivVol"":0.06965255731659808}]",1,一季度净利大增+涤纶长丝龙头+全产业链,1585619,36564374.14,2.296821280025932,0.06677212065924618,0,54759941393.2,首板涨停,放量涨停,17,601233,煤炭概念;回购增持再贷款概念;长三角一体化;2025年报预增;沪股通;融资融券;互联网金融,23793920.0,,25690634.0,51950427.0,18676553.0,1.848601,7.0,57490814446.2,2.881503,7.111882,,1,51950427.0,0,0,2.296821280025932,煤炭概念;回购增持再贷款概念;长三角一体化;2025年报预增;沪股通;融资融券;互联网金融
603013.SH,亚普股份,20.41,1.8971542685970992,涨停, 09:30:42, 09:35:46,"[{""code"":""603013.SH"",""time"":1777426242131,""openTime"":1777426362341,""duration"":120210,""updatedTime"":1777426362341,""firstVol"":347200.0,""highestVol"":1763700.0,""firstVolDivLTGB"":6.831692925540348E-4,""firstVolDivVol"":0.3686557655553196,""highestVolDivLTGB"":0.003470350464509076,""highestVolDivVol"":0.9299272382157545},{""code"":""603013.SH"",""time"":1777426377341,""openTime"":1777426521295,""duration"":143954,""updatedTime"":1777426521295,""firstVol"":59800.0,""highestVol"":155500.0,""firstVolDivLTGB"":1.1766567884427212E-4,""firstVolDivVol"":0.019654243081574967,""highestVolDivLTGB"":3.059701180649551E-4,""highestVolDivVol"":0.04133329789213471},{""code"":""603013.SH"",""time"":1777426546360,""openTime"":null,""duration"":14019102,""updatedTime"":1777446000000,""firstVol"":234000.0,""highestVol"":9444800.0,""firstVolDivLTGB"":4.60430917216717E-4,""firstVolDivVol"":0.05614338155905852,""highestVolDivLTGB"":0.01858409370482243,""highestVolDivVol"":1.9533825567206469}]",1,一季报增长+混动燃油系统+储氢系统+国企改革,3235100,64799053.0,60.74620700015022,0.6365555813195731,2,10179637866.92,首板涨停,放量涨停,17,603013,比亚迪概念;长安汽车概念;传感器;新能源汽车;专精特新;汽车热管理;汽车电子;燃料电池;储能;中俄贸易概念;一带一路;氢能源;国企改革;沪股通,4017660.0,1096091.0,,,4205554.0,5.907952,14.0,10372761301.24,3.74665,5.341987,187894.0,1,0.0,0,0,60.74620700015022,比亚迪概念;长安汽车概念;传感器;新能源汽车;专精特新;汽车热管理;汽车电子;燃料电池;储能;中俄贸易概念;一带一路;氢能源;国企改革;沪股通
603017.SH,中衡设计,15.4,0.7194244604316626,涨停, 10:01:07, 10:01:07,"[{""code"":""603017.SH"",""time"":1777428067038,""openTime"":null,""duration"":12498424,""updatedTime"":1777446000000,""firstVol"":1.60393E7,""highestVol"":1.60393E7,""firstVolDivLTGB"":0.058073366104868865,""firstVolDivVol"":0.7011317389612831,""highestVolDivLTGB"":0.058073366104868865,""highestVolDivVol"":0.7011317389612831}]",1,商业航天+工程设计+低空经济,1204700,18419863.0,4.225846168956675,0.4361847720694514,0,4222949579.97,首板涨停,缩量涨停,17,603017,,,,,,,,,,,,,1,0.0,0,0,4.225846168956675,
603026.SH,石大胜华,114.92,-3.6310272536687616,涨停, 13:08:58, 13:10:55,"[{""code"":""603026.SH"",""time"":1777439338607,""openTime"":1777439364922,""duration"":26315,""updatedTime"":1777439364922,""firstVol"":313500.0,""highestVol"":313500.0,""firstVolDivLTGB"":0.0013472223202259015,""firstVolDivVol"":0.01537727594720341,""highestVolDivLTGB"":0.0013472223202259015,""highestVolDivVol"":0.01537727594720341},{""code"":""603026.SH"",""time"":1777439455035,""openTime"":null,""duration"":6544965,""updatedTime"":1777446000000,""firstVol"":3757000.0,""highestVol"":4336210.0,""firstVolDivLTGB"":0.016145181043345173,""firstVolDivVol"":0.17478696413978156,""highestVolDivLTGB"":0.01863425485546015,""highestVolDivVol"":0.19937580371777405}]",1,一季度扭亏+电解液涨价+宁德时代,442400,52756200.0,1.5952467416526388,0.19011520078722133,1,27749595919.5,首板涨停,放量涨停,17,603026,,,,,,,,,,,,,1,0.0,0,0,1.5952467416526388,
