股票代码,股票简称,最新价,所属概念,股票市场类型,涨跌幅:前复权[20260430],成交额[20260430],主力资金流向区间增长值[20260424-20260430],主力资金流向[20260424],主力资金流向[20260428],主力资金流向[20260429],主力资金流向[20260430],所属概念数量,a股市值(不含限售股)[20260430],成交量[20260430],主力买入金额[20260430],主力卖出金额[20260430],开盘价:前复权[20260430],最高价:前复权[20260430],最低价:前复权[20260430],收盘价:前复权[20260430],振幅[20260430],market_code,code,主力资金流向[20260427]
002512.SZ,ST达华,4.31,商业航天;卫星导航;福建自贸区;6G概念;海峡两岸;机器人概念;小米概念;消费电子概念;虚拟数字人;数字经济;人工智能;5G;一带一路;数字乡村;智慧城市;智慧政务;ST板块;在线教育;互联网金融;物联网;DeepSeek概念;华为鲲鹏;鸿蒙概念;乡村振兴,ST;全部AB股;全部A股;全部A股(非金融);全部上市公司;原中小企业板;沪深AB股;沪深A股;沪深主板A股;深证AB股;深证A股;深证上市公司;深证主板A股;风险警示板,4.86618005,3.34487945E8,36504955.6,,,8881850.0,22574464.0,24,4717087180.42,7.9113269E7,67523211.0,44948747.0,4.2,4.31,4.1,4.31,5.109489,33,002512,
300440.SZ,运达科技,18.3,军工;专精特新;高铁;虚拟现实;机器人概念;无人驾驶;数字孪生;2025年报预增;人工智能;职业教育;智能物流;AI智能体;储能;西部大开发;深股通,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;沪深AB股;沪深A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司,3.2731377,2.58492859E8,36313613.1,,,53843878.0,30791207.1,15,8012134639.5,1.4391E7,61559193.0,30767985.9,17.87,18.4,17.46,18.3,5.30474,33,300440,61955934.0
600977.SH,中国电影,13.78,短剧游戏;文化传媒概念;IP经济(谷子经济);AIGC概念;腾讯概念;中字头股票;人工智能;国企改革;沪股通;同花顺中特估100;融资融券,上证AB股;上证A股;上证上市公司;上证主板A股;中证500;中证800;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深主板A股;沪深股通;沪股通;沪股通(可融资融券),1.69741697,4.74072719E8,36081076.0,,,,27235945.0,11,25727260000.0,3.4644351E7,81662440.0,54426495.0,13.52,13.8,13.52,13.78,2.06642,17,600977,
300803.SZ,指南针,98.39,互联网金融;AI应用;参股券商;融资融券;深股通,中证800;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;创业板50;沪深300;沪深AB股;沪深A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司,1.07869324,1.86382917E9,35856647.0,,,102988949.0,17210560.0,5,59559322116.98,1.8839512E7,384788910.0,367578350.0,96.88,100.99,96.69,98.39,4.417505,33,300803,
688359.SH,三孚新科,99.49,PCB概念;PET铜箔;光伏概念;HJT电池;TOPCON电池;沪股通;融资融券,上证AB股;上证A股;上证上市公司;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深股通;沪股通;沪股通(可融资融券);科创板,2.48248867,3.79061598E8,35786176.0,,,30023180.0,14579666.0,7,9824254165.03,3885610,105047248.0,90467582.0,97.85,99.88,95.13,99.49,4.892871,17,688359,27460129.0
300416.SZ,苏试试验,16.99,商业航天;低空经济;军工;特斯拉概念;传感器;比亚迪概念;专精特新;华为海思概念股;汽车电子;高端装备;消费电子概念;芯片概念;先进封装;华为概念;宁德时代概念;海工装备;核电;中芯国际概念;储能;深股通;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;沪深AB股;沪深A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司,1.25148987,2.25760429E8,35561074.3,,,13176311.0,18583119.2,21,8579171331.31,1.3349137E7,41132132.0,22549012.8,16.69,17.04,16.69,16.99,2.085816,33,300416,6854968.0
605366.SH,宏柏新材,13.34,有机硅概念;回购增持再贷款概念;硅能源;融资融券,上证AB股;上证A股;上证上市公司;上证主板A股;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深主板A股,3.09119011,4.4198301E8,35430292.0,,,8940481.0,33005262.0,4,10352876518.0,3.2969204E7,83104000.0,50098738.0,12.82,13.78,12.7,13.34,8.346213,17,605366,
002354.SZ,天娱数科,6.2,快手概念;小红书概念;Sora概念(文生视频);AI语料;短剧游戏;Web3.0;虚拟数字人;AIGC概念;文化传媒概念;ChatGPT概念;多模态AI;AI应用;数据确权;手机游戏;抖音概念(字节概念);在线教育;电子竞技;网络游戏;元宇宙;AI智能体;腾讯概念;百度概念;云计算;数据要素;信创;IP经济(谷子经济);数字经济;算力租赁;DeepSeek概念;人工智能;数字孪生;虚拟现实;东数西算(算力);智能医疗;跨境电商;人形机器人;机器视觉;机器人概念;MR(混合现实);乡村振兴;芯片概念;深股通;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;原中小企业板;沪深AB股;沪深A股;沪深主板A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司;深证主板A股,4.20168067,1.42473438E9,35429915.0,2091821.0,,,37521736.0,43,10079301429.8,2.29271952E8,170600113.0,133078377.0,6.16,6.43,6.06,6.2,6.218487,33,002354,6171669.0
300382.SZ,斯莱克,15.6,人形机器人;减速器;专精特新;C2M概念;机器人概念;新能源汽车;工业互联网;储能;宁德时代概念;锂电池概念;绿色电力;融资融券;深股通,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;沪深AB股;沪深A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司,1.76125245,3.81299662E8,35403018.0,,,23892635.0,28519918.0,13,10114076263.2,2.4442372E7,72564784.0,44044866.0,15.57,16,15.3,15.6,4.56621,33,300382,63470240.0
601099.SH,太平洋,3.68,互联网金融;西部大开发;沪股通;融资融券,上证AB股;上证A股;上证上市公司;上证主板A股;中证500;中证800;全部AB股;全部A股;全部A股(非ST);全部上市公司;沪深AB股;沪深A股;沪深主板A股;沪深股通;沪股通;沪股通(可融资融券),-0.54054054,4.11265025E8,35298208.0,,10258015.0,79159479.0,,4,25084044241.6,1.11298288E8,61840215.0,114237247.0,3.67,3.74,3.66,3.68,2.162162,17,601099,
000766.SZ,通化金马,24.67,工业大麻;民营医院;阿尔茨海默概念;DeepSeek概念;参股银行;肝炎概念;流感;创新药;深股通;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深主板A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司;深证主板A股,3.13545151,5.5512606E8,35218348.0,10239138.0,,42452484.0,45457486.0,10,23831409490.27,2.2933955E7,136213781.0,90756295.0,23.93,24.74,23.72,24.67,4.264214,33,000766,34863127.0
301071.SZ,力量钻石,54.01,培育钻石;第三代半导体;芯片概念;海峡两岸;深股通;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;创业板(注册制);沪深AB股;沪深A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司,3.50709084,7.31682534E8,35045699.0,,,2967203.0,29119880.0,6,10416964924.41,1.3666367E7,140915928.0,111796048.0,52.55,54.58,52.51,54.01,3.967037,33,301071,39380174.0
300927.SZ,江天化学,30.33,草甘膦;丙烯酸;国企改革;股权转让(并购重组);融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;创业板(注册制);沪深AB股;沪深A股;深证AB股;深证A股;深证上市公司,-1.68557536,1.98323487E8,34842329.0,,,,9917107.0,5,4271956145.01,6425253,23478719.0,13561612.0,30.84,31.54,30.3,30.33,4.019448,33,300927,
002999.SZ,天禾股份,7.27,供销社;化肥;农业种植;粮食概念;乡村振兴;农机;智能物流;数字乡村;2025年报预增;数字经济;低空经济;无人机,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;原中小企业板;沪深AB股;沪深A股;沪深主板A股;深证AB股;深证A股;深证上市公司;深证主板A股,-0.81855389,2.30456139E8,34824135.0,,,,5525647.0,12,2497563971.25,3.1715952E7,24149862.0,18624215.0,7.11,7.44,7.05,7.27,5.3206,33,002999,
603286.SH,日盈电子,64.52,人形机器人;长安汽车概念;智能家居;新型工业化;传感器;智能座舱;无人驾驶;机器人概念;专精特新;比亚迪概念;汽车电子;新能源汽车;PM2.5;芯片概念;工业互联网,上证AB股;上证A股;上证上市公司;上证主板A股;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深主板A股,6.57416584,3.20415765E8,34762789.0,,,7535017.0,20989821.0,15,7460485086.12,5039600,55996505.0,35006684.0,60.4,65.66,60.4,64.52,8.68847,17,603286,3099976.0
600320.SH,振华重工,5.42,央企国企改革;海工装备;核电;风电;一带一路;国企改革;自由贸易港;高端装备;海峡两岸;机器人概念;融资融券;沪股通,上证AB股;上证A股;上证上市公司;上证主板A股;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深主板A股;沪深股通;沪股通;沪股通(可融资融券),0.9310987,5.08298455E8,34750054.2,,78339834.0,24221719.0,23926586.0,12,18005227322.62,9.4302564E7,70544703.0,46618117.0,5.33,5.45,5.3,5.42,2.793296,17,600320,
002544.SZ,普天科技,25.52,卫星导航;商业航天;军民融合;6G概念;军工;低空经济;数字孪生;网络安全;华为概念;数据要素;5G;数字乡村;机器人概念;智慧城市;物联网;东数西算(算力);数据中心;水利;横琴新区;储能;农机;粤港澳大湾区;2025年报预增;一带一路;PCB概念;雄安新区;乡村振兴;国企改革;深股通;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;原中小企业板;沪深AB股;沪深A股;沪深主板A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司;深证主板A股,1.43084261,2.84587167E8,34598764.8,,,25730560.0,6466945.0,30,17365552445.12,1.1230477E7,33395023.0,26928078.0,25.09,25.8,24.95,25.52,3.378378,33,002544,
300539.SZ,横河精密,29.19,PEEK材料;减速器;比亚迪概念;智能座舱;小米概念;专精特新;无人机;华为汽车;机器人概念;华为概念;新能源汽车;家用电器;智能家居;深股通,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;沪深AB股;沪深A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司,3.5841022,3.38560772E8,34492843.0,,,,22394875.0,14,6360157638.03,1.1506269E7,63824737.0,41429862.0,28.17,30.1,28.06,29.19,7.239176,33,300539,8693894.0
002605.SZ,姚记科技,20.49,手机游戏;网络游戏;短剧游戏;AIGC概念;AI应用;文化传媒概念;IP经济(谷子经济);小红书概念;腾讯概念;抖音概念(字节概念);独角兽概念;网红经济;体育产业;细胞免疫治疗;创投;长三角一体化;深股通,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;原中小企业板;沪深AB股;沪深A股;沪深主板A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司;深证主板A股,5.07692308,2.95015979E8,34452912.0,,,8841509.0,21909994.0,17,6910493400.93,1.4325175E7,34818548.0,12908554.0,20.1,20.93,19.99,20.49,4.820512,33,002605,
600586.SH,金晶科技,5.86,钙钛矿电池;光伏建筑一体化;光伏概念;建筑节能;一带一路;特斯拉概念;融资融券;沪股通,上证AB股;上证A股;上证上市公司;上证主板A股;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深主板A股;沪深股通;沪股通;沪股通(可融资融券),3.16901408,5.07558254E8,34381365.3,1218034.6999999993,,34525030.0,35599400.0,8,8305598922.0,8.6996099E7,103862530.0,68263130.0,5.56,6.01,5.54,5.86,8.274647,17,600586,40932878.0
002989.SZ,中天精装,29.21,新型城镇化;芯片概念;粤港澳大湾区;人工智能;国企改革;深股通,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;原中小企业板;沪深AB股;沪深A股;沪深主板A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司;深证主板A股,10.01883239,2.5636081E8,34354343.0,,29914896.0,,31766901.0,6,5355261823.11,8993002,56650955.0,24884054.0,27.62,29.21,27.55,29.21,6.252354,33,002989,
301662.SZ,宏工科技,182.26,固态电池;宁德时代概念;钠离子电池;锂电池概念;动力电池回收;比亚迪概念;粤港澳大湾区;深股通;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;创业板(注册制);沪深AB股;沪深A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司,5.04899135,6.38701544E8,34250273.0,,,92285540.0,17646340.0,9,5605062922.16,3595754,126744672.0,109098332.0,177,182.3,171.88,182.26,6.005763,33,301662,30256007.0
301580.SZ,爱迪特,72.19,3D打印;牙科医疗;专精特新;阿里巴巴概念;人民币贬值受益;智能医疗;医疗器械概念;深股通;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;创业板(注册制);沪深AB股;沪深A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司,-2.77441077,3.56383216E8,34212811.0,,,29138733.0,11691010.0,9,5198906652.48,4842947,66651742.0,54960732.0,74,75.98,71.73,72.19,5.723905,33,301580,
300603.SZ,立昂技术,10.2,算力租赁;云计算;东数西算(算力);网络安全;智慧政务;信创;数据确权;阿里巴巴概念;腾讯概念;数据中心;百度概念;区块链;抖音概念(字节概念);AI应用;时空大数据;智慧城市;数字乡村;车联网(车路协同);DeepSeek概念;华为概念;ETC;安防;数字经济;物联网;互联网金融;液冷服务器;5G;独角兽概念;文化传媒概念;水利;一带一路;网红经济;西部大开发;新疆振兴;深股通,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;沪深AB股;沪深A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司,-2.57879656,2.15879525E8,34150502.1,,,,,35,3814098280.8,2.09707E7,12302387.1,47231911.0,10.44,10.55,10.2,10.2,3.342884,33,300603,11652558.100000001
003021.SZ,兆威机电,96.59,人形机器人;减速器;新型工业化;华为汽车;比亚迪概念;汽车电子;小米概念;新能源汽车;MR(混合现实);机器人概念;5G;华为概念;充电桩;医疗器械概念;融资融券;深股通,中证500;中证800;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;原中小企业板;含H股的A股;沪深AB股;沪深A股;沪深主板A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司;深证主板A股,2.86474973,3.84678238E8,34096615.4,,,19135285.0,29650260.0,16,20023517507.5,3989180,53366938.0,23716678.0,93.5,97.28,93,96.59,4.55804,33,003021,53437785.0
000751.SZ,锌业股份,6.11,金属锌;金属铅;黄金概念;金属铜;小金属概念;金属回收;深股通,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深主板A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司;深证主板A股,0,4.65469597E8,34047105.0,,,14783618.0,,7,8614298239.69,7.6465247E7,49594569.0,66806189.0,6.03,6.21,5.96,6.11,4.091653,33,000751,
688720.SH,艾森股份,80.13,国家大基金持股;PCB概念;先进封装;存储芯片;中芯国际概念;OLED;芯片概念;光刻胶;专精特新;2025年报预增;回购增持再贷款概念;融资融券,上证AB股;上证A股;上证上市公司;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;科创板,3.6878882,3.699655E8,34016070.0,,14370206.299999997,5470275.0,31452698.0,12,4518075721.86,4648324,82834063.0,51381365.0,76.7,81.2,76.69,80.13,5.835921,17,688720,34789597.0
301658.SZ,首航新能,42.09,光伏概念;储能;充电桩;一带一路;粤港澳大湾区;人民币贬值受益;深股通;融资融券,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;创业板;创业板(注册制);沪深AB股;沪深A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司,3.18705565,5.03687072E8,33994349.0,,5106003.0,5347464.0,22949911.0,8,4100268103.29,1.1991894E7,80548239.0,57598328.0,40.6,42.78,40.1,42.09,6.570237,33,301658,165460.0
603885.SH,吉祥航空,11.44,上海自贸区;沪股通;融资融券,上证AB股;上证A股;上证上市公司;上证主板A股;中证500;中证800;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深主板A股;沪深股通;沪股通;沪股通(可融资融券),-1.29421915,2.81074477E8,33989761.0,,,1243206.0,13853484.0,3,24985020265.92,2.4316162E7,28658457.0,14804973.0,11.69,11.89,11.37,11.44,4.486626,17,603885,5996093.0
601118.SH,海南橡胶,7.19,海南自贸区;可降解塑料;碳中和;农业种植;国企改革;乡村振兴;军工;融资融券;沪股通,上证AB股;上证A股;上证上市公司;上证主板A股;中证500;中证800;全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;沪深AB股;沪深A股;沪深主板A股;沪深股通;沪股通;沪股通(可融资融券),1.69731259,3.4955423E8,33534545.0,,,51579828.0,18827150.0,9,30769085860.43,4.8804212E7,60462022.0,41634872.0,7.02,7.23,7.01,7.19,3.111739,17,601118,15969615.0
002935.SZ,天奥电子,22.78,卫星导航;商业航天;军民融合;军工信息化;军工;量子科技;智能穿戴;芯片概念;华为概念;存储芯片;医疗器械概念;央企国企改革;西部大开发;国企改革;融资融券;深股通,全部AB股;全部A股;全部A股(非ST);全部A股(非金融);全部上市公司;原中小企业板;沪深AB股;沪深A股;沪深主板A股;沪深股通;深股通;深证AB股;深证A股;深证上市公司;深证主板A股,1.01995565,4.29870735E8,33525788.0,,15189935.0,42015621.599999994,28989141.0,16,9455770314.74,1.8953369E7,79308477.0,50319336.0,22.33,23,22.2,22.78,3.547671,33,002935,30781520.0
